,0,1,2,3
202106050906,単勝,1,510,2
202106050906,複勝,6,180,2
202106050906,複勝,2,680,9
202106050906,枠連,1-4,1220,5
202106050906,馬連,1-6,1510,4
202106050906,ワイド,1-6,470,4
202106050906,ワイド,1-2,1820,20
202106050906,ワイド,2-6,1960,22
202106050906,馬単,1→6,3250,9
202106050906,三連複,1-2-6,9250,31
202106050906,三連単,1→6→2,42580,119
