,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ナンナンプー,牝4,55.0,☆舟山,水野,456(-4),19.0,7,美浦,2022102878,1221,フィエールマン,シエルクレール,ダイワメジャー,-0.3256622789204462,5,0.0070747361998612,4,0.0281162478315971,8,-0.0947310540584214,3,0.1633290178051339,0.0408510869258495,48.2,40.5,44.4,7
1,2,2,ダブルチャレンジ,牝3,53.0,吉田隼,深山,442(+2),8.5,3,美浦,2023104875,1095,シャンハイボビー,ペプチドサクラ,キズナ,-0.6557055244195978,8,-0.0109598037539903,6,-0.0901306886663069,5,-0.9943546367153948,7,0.0664296237516536,0.0913141943048401,47.2,45.8,45.7,5
2,3,3,シャルトル,牡3,55.0,北村友,栗田,450(-2),5.3,2,美浦,2023100177,1102,コントレイル,カーレッサ,Uncle Mo,-0.3665102808028902,6,-0.0109598037539903,1,-0.1170501322135843,1,-1.239531037522973,8,0.0519855968739762,0.1464472927530454,71.7,71.2,55.3,2
3,4,4,ココソラーレ,牝3,51.0,◇古川奈,天間,422(-8),15.7,6,美浦,2023109031,1190,セイウンコウセイ,ニシノプレジール,オルフェーヴル,-0.2946573268489419,4,-0.0004756262575621,5,-0.0239228786630421,3,-0.1209345959846838,4,0.1591048054042793,0.0494376211204548,47.5,53.5,44.8,6
4,5,5,サンポーニャ,牝6,54.0,△鷲頭,池江,460(+12),9.1,4,栗東,2020102050,1202,モーリス,テンダリーヴォイス,ディープインパクト,-0.553308009016021,7,-0.0004756262575621,3,-0.1952355445044233,4,-0.7262297797209024,5,0.086857422703747,0.0852934781968286,49.6,49.3,51.2,3
5,6,6,マインセーラ,牝3,53.0,的場,的場,432(0),49.5,8,美浦,2023102305,1108,アポロケンタッキー,カンタベリーセーラ,スクリーンヒーロー,-0.259125210863202,3,-0.0004756262575621,8,-0.0058096352140155,7,0.0970695268832482,2,0.1978614941519368,0.0156802151836594,36.3,41.2,39.0,8
6,7,7,ハッピーラッキー,牡3,55.0,横山和,武市,454(0),1.5,1,美浦,2023103137,1140,ウインブライト,スズカシャーマン,チチカステナンゴ,2.4224969727131307,1,-0.0109598037539903,2,-0.0527395185163451,2,-0.8946778101933063,6,0.0733923659698697,0.5174471010607606,53.0,54.3,71.6,1
7,8,8,ペイシャアーサー,牡4,55.0,▲遠藤,本間,480(+8),14.5,5,美浦,2022104221,1218,ビッグアーサー,ペイシャマリヤ,タイキシャトル,0.0324716581579694,2,0.0070747361998612,7,-0.0522630671015188,6,0.1130045338355662,1,0.2010396733394033,0.0535290104545614,46.4,44.3,48.1,4
