,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サンタカリス,牝3,55.0,川須,秋山,434(+14),67.5,11,栗東,2023100986,1128,マテラスカイ,センターグランタス,アグネスタキオン,-1.0415678404115396,12,-0.7009508291717712,13,-1.167734120054963,10,-1.987665222863624,12,0.0145538334242349,0.0117176348115253,39.4,44.9,42.4,13
1,2,2,グランスプリント,牡3,57.0,吉村,西村,430(-2),83.8,13,栗東,2023104906,1216,ファインニードル,ドラゴンホマレ,トーセンホマレボシ,-0.4796426996762348,8,-0.0854337257659221,11,-0.3663252514538375,11,-0.2151395674826175,6,0.0856594952665105,0.0094384289949637,40.3,44.8,42.5,12
2,3,3,エイシンニケ,牝3,55.0,団野,吉村,430(0),76.5,12,栗東,2023105522,1180,アドマイヤマーズ,マーゼリン,Barathea,-0.3789742410659848,7,-0.2434142460425186,6,0.0944128063745206,5,-0.0898911352020992,4,0.0970890416078998,0.0103390895395811,52.0,49.6,47.4,7
3,4,4,スリーロンドン,牝3,53.0,△柴田裕,中竹,440(-2),47.0,8,栗東,2023105399,1212,キタサンブラック,セルフプリザヴェーション,Lion Heart,-0.9693372964596284,11,-0.1006608939597012,8,-0.2294295756078725,7,-1.7591659022492752,11,0.0182899868807938,0.0168285180803821,46.2,46.2,44.7,8
4,4,5,ウインラブソング,牝3,53.0,△田山,宮,464(-6),36.3,9,栗東,2023105884,1220,ウインブライト,サマーソング,ロージズインメイ,-0.8604936387954987,9,-0.5778056280145077,10,-1.458349801378207,12,-1.3823160608681435,9,0.0266610470052701,0.0217889903520099,42.1,44.7,42.6,11
5,5,6,ブランチアウト,牡3,57.0,太宰,昆,446(-2),4.2,2,栗東,2023102357,1037,ブリックスアンドモルタル,アレス,ブラックタイド,0.8740002551534023,3,0.203815972864363,1,0.0185898792621349,1,-0.3808650404838966,7,0.0725774746296941,0.1883191308995142,76.5,81.5,78.7,1
6,5,7,レッドパラジウム,牡3,57.0,川田,清水久,486(0),3.8,1,栗東,2023105417,1088,キタサンブラック,レッドシルヴァーナ,ロードカナロア,1.7671921995359583,1,0.0461672599165181,4,-0.7370270834869004,2,0.4230362377737861,2,0.1621555216880429,0.2081421973099893,53.6,55.7,54.1,3
7,6,8,ラミエルノムスコ,牡3,57.0,高杉,千田,488(+2),5.6,3,栗東,2023103248,1213,シルバーステート,ラミエル,ジャスタウェイ,1.5191423000563875,2,-0.2898119378317871,3,-0.3801406291249984,9,0.6261577028076623,1,0.1986763959639457,0.1412393481746356,54.2,45.4,53.5,4
8,6,9,フェブリノ,牝3,55.0,松若,加藤公,402(+2),9.1,6,栗東,2023104075,1154,マクフィ,フェブノヘア,ヨハネスブルグ,0.5701487609558934,4,-0.2357672699433474,7,-0.5744285256624572,8,0.252732370264192,3,0.1367633442135307,0.0869165219536219,50.9,45.5,50.1,5
9,7,10,シャドウクライ,牝3,55.0,幸,杉山佳,460(0),72.8,10,栗東,2023103507,732,アドマイヤマーズ,パールシャドウ,クロフネ,-1.0539119564179202,13,-0.7600658754616816,12,-0.7695245427951242,13,-2.03399384446412,13,0.0138949546982711,0.0108645652442027,40.1,44.7,42.6,10
10,7,11,タイムレスフレアー,牡3,57.0,松山,橋口,460(+2),5.0,4,栗東,2023103795,1126,ポエティックフレア,タイムトラベリング,ブライアンズタイム,0.5087986758994524,5,-0.5301116645410668,2,-0.6651168502162994,4,-0.6054657780529269,8,0.0579774341992371,0.1581880699555919,57.4,49.7,57.4,2
11,8,12,セルヴァジオ,牝3,55.0,富田,上村,440(-2),7.2,5,栗東,2023106652,1168,リオンディーズ,リヴィエール,ハーツクライ,0.4312634494213769,6,-0.7442148873249785,5,0.576046628973917,3,-0.0927083488977113,5,0.0968159059515935,0.1098528263580499,52.2,50.8,50.1,6
12,8,13,ゴリョウセイ,牡3,57.0,コレット,松下,468(-8),30.0,7,栗東,2023103368,5691,キズナ,カラクレナイ,ローエングリン,-0.8866179681956625,10,-0.7322587129375518,9,0.3045082344670253,6,-1.7271218017342835,10,0.0188855644709751,0.0263646783259319,45.1,46.6,43.9,9
