,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ピコランド,牡3,56.0,荻野極,上原佑,528(-2),6.7,3,美浦,2023107540,1160,モーリス,Angel of Mercy,Hussonet,0.6834940066719978,2,0.0017867991864033,4,-0.3779800857308221,10,-1.659414601250479,8,0.0461183142277368,0.1182917822913336,54.9,46.8,55.5,4
1,1,2,アドミ,牝3,55.0,坂井,中川,444(0),15.9,8,美浦,2023100283,1163,アドマイヤマーズ,カリフォルニアネクター,Stormy Atlantic,-0.7467955531681965,14,-0.0011810738734191,9,-0.1247245762613543,5,-2.021964087143859,14,0.0320937291339408,0.0498462227265368,47.6,49.4,48.7,9
2,2,3,ジャメビュ,牝3,55.0,原,佐藤吉,434(-2),35.0,11,美浦,2023102401,1184,ダノンレジェンド,ハルシュタット,ファスリエフ,-1.2329725663545252,16,-0.0115974021122807,14,0.0073765461219193,12,-2.048199760038507,15,0.0312626778175619,0.0226444268957695,41.5,45.9,40.8,14
3,2,4,パストゥザスターズ,牝3,52.0,▲石田,水野,444(+12),123.4,15,美浦,2023100518,1203,ルーラーシップ,ジェネレイトヒート,ディープインパクト,0.4494818124738304,3,-0.0011810738734191,15,0.0981604654117611,15,-0.5173842584647899,1,0.1444943614448311,0.0064226494436947,41.3,45.6,40.4,16
4,3,5,ニンジャトットリ,牡3,57.0,木幡育,松永康,450(-8),12.8,6,美浦,2023106658,1167,ミッキーアイル,ディアデム,シンボリクリスエス,-0.3695187959818871,11,-0.0072164255188685,6,-0.1804326257626738,7,-1.7583199142804544,10,0.0417752822057405,0.0619183547931199,51.8,47.3,52.5,6
5,3,6,ミスタートントン,牡3,54.0,▲石神道,勢司,466(+12),7.8,2,美浦,2023107532,1209,Mo Town,Breezing Bye,City Zip,0.0587459591930559,7,-0.0072164255188685,1,-0.3629117413340259,1,-2.2030564236914176,16,0.0267776697100355,0.1016096078656327,81.4,86.7,80.4,1
6,4,7,イイクニパッション,牡3,57.0,三浦,深山,492(-6),11.8,5,美浦,2023100102,1122,ビッグアーサー,シゲルアンドロメダ,Birdstone,-0.2403480746868298,10,-0.0072164255188685,5,-0.2516834854987613,2,-1.7069826223017874,9,0.0439759160610109,0.0671656729959267,54.3,53.2,55.5,3
7,4,8,フォワードシャッセ,牝3,55.0,岩田康,奥村武,484(0),7.7,4,美浦,2023107151,5203,サートゥルナーリア,バウンスシャッセ,ゼンノロブロイ,0.2435803327798407,6,-0.0072164255188685,8,-0.3196113664992759,14,-1.9039006978376969,12,0.0361155689880869,0.1029292131625889,49.1,45.7,50.3,7
8,5,9,オスロクィーン,牝3,53.0,◇今村,武井,444(+4),19.4,12,美浦,2023110048,1193,Liam's Map,Take Ten,Uncle Mo,-0.0403309126699515,8,0.0031954704702379,13,-0.2407989891837448,11,-1.086088585484184,5,0.0818211819906862,0.0408533474923678,42.3,46.3,41.2,12
9,5,10,ジェムシリカ,牝3,55.0,江田照,千葉,436(-6),13.7,9,美浦,2023106130,689,ダンカーク,カブリオレ,Dansili,0.3754598801263056,4,-0.0115974021122807,7,-0.1928121668108818,4,-1.0042583780219927,4,0.0887981988073063,0.0578507256461266,50.6,49.5,49.9,8
10,6,11,ツクバヴァンガード,牡3,54.0,▲佐藤,奥平,482(-2),3.0,1,美浦,2023101037,1207,リーチザクラウン,キャプテンガール,キャプテンスティーヴ,3.06890118126533,1,-0.0072164255188685,2,-0.3669644057830534,3,-1.8591861853380705,11,0.037767107761588,0.264184980450645,56.3,50.1,56.0,2
11,6,12,ミラビリオン,牡3,57.0,西村淳,伊坂,494(+6),15.2,7,美浦,2023102422,1171,ベンバトル,ミラビリア,マツリダゴッホ,-0.686080204181336,13,-0.0115974021122807,3,-0.1642977527490794,6,-1.9850970319365595,13,0.0332990115104965,0.0521417724573641,54.9,48.2,54.6,5
12,7,13,トリエンナーレ,牝3,55.0,小崎,森一,412(-2),106.5,14,美浦,2023103779,1152,マインドユアビスケッツ,サンヴァンサン,クロフネ,-0.6455890888426405,12,-0.0115974021122807,16,-0.1676511752237524,16,-1.1044360167745924,6,0.0803336612961019,0.0074418304352294,41.0,45.5,40.7,15
13,7,14,ユニオンジャック,牡3,57.0,木幡初,竹内,512(0),22.0,10,美浦,2023109078,1153,サトノアラジン,キープレイヤー,メイショウボーラー,0.3651965253035276,5,-0.0072164255188685,10,-0.1896188834660257,13,-0.7898542628742283,3,0.1100319173287187,0.0360252246069061,47.6,45.8,47.0,10
14,8,15,グラスアロー,牡3,57.0,吉田豊,菊川,482(-2),161.0,16,美浦,2023106351,733,イスラボニータ,グラスルビー,シングスピール,-0.0980868395472618,9,0.0104081366958274,12,0.1081971971238808,9,-0.7507345621704803,2,0.1144216354284221,0.0049227014990803,42.5,46.9,41.2,13
15,8,16,マッシブショット,セ3,57.0,小林脩,武藤,446(-8),137.8,13,美浦,2023101845,1183,ヴァンゴッホ,チャプレット,ゼンノロブロイ,-1.1851376623812604,15,-0.0115974021122807,11,-0.145951003151288,8,-1.5604913996041054,7,0.0509137662877351,0.0057514872376773,42.9,47.0,45.3,11
