,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マイネルフーガ,牡4,55.0,斎藤,鈴木慎,482(-4),17.1,4,美浦,2022106813,1178,ダノンバラード,マイネノンノ,タイキシャトル,-0.6371194528750473,10,-0.2998305255975029,4,-0.1915929240471414,13,-1.4112495659854507,13,0.0167275546001254,0.0464588775588141,53.5,45.5,48.8,7
1,2,2,ジャズ,牡5,56.0,吉田隼,辻野,484(+2),17.4,5,栗東,2021103227,1095,ルーラーシップ,カンタービレ,ディープインパクト,1.1941818385624607,2,-0.9208980263359778,10,-0.1147682235537529,9,1.2791755748968383,1,0.2465297008887822,0.0456578624284898,44.4,46.1,43.8,10
2,3,3,バルティカ,牡4,56.0,鮫島駿,高橋亮,452(-10),24.2,8,栗東,2022105018,1157,ルーラーシップ,プラトリーナ,ディープインパクト,0.2214565434402233,5,-0.8141504845494335,9,0.1708563884834697,11,0.6969268379975072,2,0.1377215288761792,0.0328283804237901,44.5,45.7,43.5,11
3,3,4,ウィルサヴァイブ,牝4,54.0,横山武,須貝,444(0),18.1,7,栗東,2022104748,1170,アルアイン,クラシックリディア,ハービンジャー,-0.5518071169318407,8,-0.0950123155227914,6,0.0208699415543023,2,-0.8283600741354592,11,0.0299625068270337,0.04389208874341,51.1,52.8,50.2,6
4,4,5,テルヒコウ,牡3,54.0,武豊,矢作,476(-2),1.8,2,栗東,2023100627,666,コントレイル,ミッシングリンク,ヴィクトワールピサ,2.534622812488388,1,-0.3212801102882859,2,-0.4033405300576396,1,-1.3133452664551917,12,0.0184481046330478,0.4413593368087348,60.2,84.0,79.2,1
5,4,6,ロードマンハイム,セ6,56.0,古川吉,友道,516(0),39.2,10,栗東,2020100177,1015,ロードカナロア,ワイルドココ,Shirocco,-0.7247143218286093,12,-0.6521014904686256,8,-0.5218423377948171,3,-0.7636233745977798,10,0.0319663416929308,0.0202665001595847,45.9,49.3,43.9,9
6,5,7,エリム,牝6,52.0,原田和,上原博,460(-2),120.5,14,美浦,2020102803,1143,ダイワメジャー,オヴァンボクイーン,Kalatos,-0.7955280058288361,13,-0.179143882174584,13,-0.2449780096610949,8,-0.6232224353096099,8,0.0367847908063121,0.0065929195539893,41.5,46.4,41.7,12
7,5,8,サタデーサンライズ,牝4,53.0,北村友,石坂,460(+4),6.8,3,栗東,2022101411,1102,デクラレーションオブウォー,サンデーサンライズ,サンデーサイレンス,0.6062108970447246,4,-0.2900877530162428,5,-0.5998106098794281,5,0.395021208840995,5,0.1018323782069298,0.1168304126846651,51.6,48.6,55.6,3
8,6,9,エーデル,牝5,51.0,酒井,金成,464(-8),90.5,13,美浦,2021105321,1034,デクラレーションオブウォー,ブルザンインディゴ,フジキセキ,-1.0056550340715686,14,-0.4178651056499082,14,0.1999570128866907,14,-2.109252548957349,14,0.0083232628946565,0.008778417748682,41.5,45.5,40.8,14
9,6,10,コッツォリーノ,牡3,54.0,佐々木,池上,462(-2),5.6,1,美浦,2023106718,1197,シルバーステート,シンジュボシ,ダイワメジャー,0.8601866517127398,3,0.1999284108309114,3,-0.3261105661619414,6,0.4589641366284616,4,0.108556528616141,0.1418655011170933,53.5,48.0,53.8,4
10,7,11,レイヤードレッド,牡4,55.0,長浜,手塚久,490(0),79.9,12,美浦,2022103310,1214,フィエールマン,エキナシア,スニッツェル,-0.5448174618384484,7,-0.2195008974555314,12,-0.2037872519121104,7,-0.0572231396590789,6,0.064785626280185,0.0099430138455034,41.9,47.4,41.4,13
11,7,12,フォルテフィオーレ,牡5,56.0,丹内,上原佑,456(+4),18.7,6,美浦,2021100165,1091,ドゥラメンテ,ベルフィオーレ,ディープインパクト,0.1090139002177136,6,-0.0564886851512846,1,0.0225100875087565,4,0.5079385664974386,3,0.1140053603890906,0.0424837864307873,78.9,49.2,56.5,2
12,8,13,フナデ,牡5,54.0,横山和,嘉藤,466(+6),88.8,11,美浦,2021103790,1140,ゴールドシップ,ラスイエットロス,ディープインパクト,-0.6730378131119686,11,-1.1149378572591284,11,-0.2687808393155571,10,-0.321328018974524,7,0.0497484288784872,0.0089464730434203,43.5,45.8,52.8,5
13,8,14,ラブリーリディア,牝4,55.0,小沢,中内田,452(-4),23.3,9,栗東,2022100625,1185,エピファネイア,オールフォーラヴ,ディープインパクト,-0.5929934369799296,9,-1.2516478941105822,7,-0.4918884393014434,12,-0.6842253147294731,9,0.0346078864100983,0.0340964294530353,48.3,45.7,48.0,8
