,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202406010101,1,7,14,サンディブロンド,牝3,55.0,戸崎圭太,0:1:12.6,nan,4.2,3.0,466,[東] 田中博康,1200,晴,ダート,良,2024年01月06日,未勝利,2021105821,05386,2-2,38.5
202406010101,2,4,7,マイネルディレクト,牡3,57.0,丹内祐次,0:1:12.8,1,8.4,5.0,496,[東] 高橋裕,1200,晴,ダート,良,2024年01月06日,未勝利,2021106805,01091,5-4,38.1
202406010101,3,8,16,セイウンチドリ,牝3,55.0,三浦皇成,0:1:13.2,2.1/2,15.3,6.0,446,[東] 村田一誠,1200,晴,ダート,良,2024年01月06日,未勝利,2021102685,01122,5-4,38.6
202406010101,4,2,4,グリントリッター,セ3,57.0,石川裕紀,0:1:13.2,クビ,3.9,2.0,420,[東] 深山雅史,1200,晴,ダート,良,2024年01月06日,未勝利,2021100328,01150,4-4,38.7
202406010101,5,6,12,マニーブルース,牡3,57.0,吉田豊,0:1:13.3,1,50.9,9.0,458,[東] 小手川準,1200,晴,ダート,良,2024年01月06日,未勝利,2021102752,00733,8-7,38.1
202406010101,6,8,15,ニシノリピート,牝3,55.0,田辺裕信,0:1:13.7,2.1/2,42.5,8.0,462,[東] 小島茂之,1200,晴,ダート,良,2024年01月06日,未勝利,2021100402,01075,8-8,38.5
202406010101,7,1,2,ミッキードラマー,牡3,57.0,菊沢一樹,0:1:13.7,クビ,7.8,4.0,528,[東] 菊沢隆徳,1200,晴,ダート,良,2024年01月06日,未勝利,2021104782,01161,1-1,39.8
202406010101,8,6,11,イデアガウディ,牡3,57.0,横山武史,0:1:13.9,3/4,3.3,1.0,484,[東] 中野栄治,1200,晴,ダート,良,2024年01月06日,未勝利,2021103105,01170,2-2,39.9
202406010101,9,5,9,サナダ,牡3,56.0,佐々木大,0:1:14.1,1.1/2,15.8,7.0,486,[東] 杉浦宏昭,1200,晴,ダート,良,2024年01月06日,未勝利,2021101169,01197,5-8,39.4
202406010101,10,7,13,クインタレッリ,牡3,56.0,永野猛蔵,0:1:14.6,3,125.7,12.0,502,[東] 尾形和幸,1200,晴,ダート,良,2024年01月06日,未勝利,2021102792,01188,12-12,38.0
202406010101,11,5,10,ダイシンペルル,牝3,55.0,大野拓弥,0:1:14.8,1.1/4,269.0,14.0,468,[東] 小笠倫弘,1200,晴,ダート,良,2024年01月06日,未勝利,2021106538,01096,14-14,37.9
202406010101,12,4,8,スターリーアイド,牡3,53.0,小林美駒,0:1:14.9,アタマ,84.6,10.0,440,[東] 鈴木伸尋,1200,晴,ダート,良,2024年01月06日,未勝利,2021103974,01206,11-11,38.8
202406010101,13,3,5,ラスジャン,牡3,57.0,内田博幸,0:1:15.3,2.1/2,107.1,11.0,460,[東] 上原博之,1200,晴,ダート,良,2024年01月06日,未勝利,2021101587,00422,12-12,38.7
202406010101,14,2,3,エテルノアキーロ,牡3,57.0,黛弘人,0:1:16.2,5,422.9,16.0,456,[東] 中野栄治,1200,晴,ダート,良,2024年01月06日,未勝利,2021106007,01109,15-15,39.0
202406010101,15,3,6,ツクバアプローズ,牝3,55.0,柴田大知,0:1:16.2,クビ,235.8,13.0,476,[東] 和田雄二,1200,晴,ダート,良,2024年01月06日,未勝利,2021100211,01009,10-10,40.9
