,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,トールキン,牡6,54.0,鷲頭,橋田,498(-2),栗東,2020103284,1202,ダイワメジャー,エルビッシュ,キングカメハメハ,-0.0387693913071322,13,-0.004309032721141,15,,15,39.3,40.2,41.3,15
1,2,2,メルトユアハート,牝5,52.0,横山琉,長谷川,504(0),栗東,2021100143,1192,ロードカナロア,キャトルフィーユ,ディープインパクト,0.2232004628636722,11,-0.0025574713883539,6,,8,50.6,48.2,47.8,6
2,2,3,エヴァンスウィート,牝5,52.0,吉田隼,友道,458(+20),栗東,2021105689,1095,スワーヴリチャード,ハルーワスウィート,Machiavellian,0.2232004628636722,11,-0.0025574713883539,9,,5,44.8,52.3,44.1,10
3,3,4,パクスロマーナ,牝6,53.0,杉原,加藤公,442(+2),栗東,2020104616,1135,ネロ,アンティクイーン,アンライバルド,-1.033482785000632,14,-0.0109598037539903,4,,9,55.4,47.1,54.0,3
4,3,5,スティールブルー,牝5,53.0,古川吉,田中勝,462(+4),美浦,2021105888,1015,ルーラーシップ,レディバード,スマートファルコン,0.5345687576021247,10,-0.0004756262575621,3,,14,57.4,40.4,53.8,5
5,4,6,シカゴスティング,牝5,53.0,武豊,庄野,454(+4),栗東,2021105242,666,ロゴタイプ,マルチスクリーン,スクリーンヒーロー,-1.033482785000632,14,-0.0109598037539903,1,,1,79.2,81.1,60.8,2
6,4,7,ダークエクリプス,牡7,54.0,荻野琢,今野,490(-10),栗東,2019106739,1112,ドゥラメンテ,スターズインハーアイズ,Woodman,1.6638283015774398,3,0.0070747361998612,7,,2,50.3,56.8,45.4,9
7,5,8,サムハンター,牡8,52.0,松本,高橋康,496(+2),栗東,2018105996,1191,マジェスティックウォリアー,ヤマカツセイレーン,グラスワンダー,1.6638283015774398,3,0.0070747361998612,14,,12,41.7,43.3,43.9,11
8,5,9,ルーフ,牝6,53.0,佐々木,清水久,502(0),栗東,2020104194,1197,ダイワメジャー,ラスエモーショネス,Fastnet Rock,0.7446083670382094,7,0.0009287233360444,12,,10,43.0,46.0,43.1,13
9,6,10,エコロジーク,牡4,55.0,岩田康,森秀,484(-10),栗東,2022110108,5203,Twirling Candy,Lily Pod,Bernstein,1.6638283015774398,3,0.0070747361998612,8,,7,47.9,48.5,47.1,8
10,6,11,ヴェサリウス,牡5,56.0,横山武,菊沢,482(-8),美浦,2021104401,1170,ロゴタイプ,サトノマイヒメ,ダイワメジャー,0.7446083670382094,7,0.0009287233360444,2,,11,58.1,45.8,53.9,4
11,7,12,ドゥアムール,牝4,53.0,斎藤,中竹,484(+2),栗東,2022106666,1178,ロードカナロア,ルシュクル,サクラバクシンオー,0.7446083670382094,7,0.0009287233360444,11,,3,43.4,54.3,47.7,7
12,7,13,アシャカタカ,牡6,54.0,小林美,鈴木伸,484(-2),美浦,2020102299,1206,ファインニードル,ハートノイヤリング,ハーツクライ,1.6638283015774398,3,0.0070747361998612,10,,6,44.8,50.5,43.9,12
13,8,14,アスティスプマンテ,牝5,54.0,舟山,佐藤悠,440(0),栗東,2021105358,1221,ロードカナロア,アッラサルーテ,ダイワメジャー,0.7446083670382094,7,0.0009287233360444,5,,4,51.6,53.6,80.3,1
14,8,15,ゴールドサーベル,牡5,54.0,小沢,大久保,478(+4),栗東,2021105039,1185,レッドファルクス,ゴルトキルシェ,ステイゴールド,1.6638283015774398,3,0.0070747361998612,13,,13,42.4,41.9,43.0,14
