,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,セルリア,牝3,55.0,原,大和田,456(+4),美浦,2023103843,1184,グレーターロンドン,レーヌユニヴェール,タイキシャトル,0.7579725268896429,5,0.0054429446752552,9,,12,49.6,44.6,44.8,12
1,1,2,ウインテラジーナ,牝3,55.0,西村淳,栗田,456(-8),美浦,2023105858,1171,ウインブライト,ウインジェルベーラ,アイルハヴアナザー,-0.1176159249634724,10,-0.0681617542537736,5,,4,54.6,53.1,52.3,5
2,2,3,ロックユアライフ,牝3,55.0,菊沢,田中博,522(0),美浦,2023105045,1161,サートゥルナーリア,レネーズタイタン,Bernstein,-0.7328446696150024,16,-0.1198798033289079,7,,7,52.4,47.9,48.8,7
3,2,4,サイモンナイスラン,牡3,57.0,木幡育,勢司,500(0),美浦,2023105197,1167,アメリカンペイトリオット,レッドルシアン,ゼンノロブロイ,-0.2695688692311466,14,-0.0809353931597352,11,,9,46.8,45.9,46.2,10
4,3,5,ブラーヴジャン,牡3,57.0,ゴンサルベ,和田勇,430(-4),美浦,2023103238,5675,ダノンプレミアム,クイーンオブハルカ,Singspiel,0.971025688228908,3,0.0233528585886529,8,,13,50.8,44.1,46.4,9
5,3,6,ヴィクトリーマンボ,牝3,55.0,菅原隆,大竹,456(+6),美浦,2023100767,1129,ロードカナロア,イリリア,ダノンシャンティ,1.87200326371536,1,0.099091846517438,14,,14,40.8,43.8,44.1,13
6,4,7,フィレルレーヴ,牝3,55.0,吉田豊,竹内,454(+6),美浦,2023104351,733,ドレフォン,ルトロヴァイユ,エピファネイア,-0.194185776702419,12,-0.0745984550489447,15,,11,38.2,44.8,42.1,15
7,4,8,ダノンアスコルティ,牝3,55.0,ルメール,大竹,460(+6),美浦,2023106830,5339,キタサンブラック,アスコルティ,Danehill Dancer,1.648890099666865,2,0.0803362573680651,1,,5,77.7,52.1,60.0,2
8,5,9,ニシノカルラ,牡3,57.0,野中,和田勇,454(0),美浦,2023106656,1158,ヴァンゴッホ,ニシノカグラ,エピファネイア,-0.2379118063663967,13,-0.0782742016191139,13,,10,42.2,45.3,43.7,14
9,5,10,ヘクトルテソーロ,牡3,57.0,木幡巧,畠山,448(-2),美浦,2023106757,1162,シルバーステート,ロマンテソーロ,ヴィクトワールピサ,0.3098609282102916,9,-0.0322267153546289,10,,8,49.2,46.5,47.9,8
10,6,11,エヴァンスベイ,牝3,55.0,戸崎圭,宮田,448(0),美浦,2023103345,5386,イスラボニータ,エヴァディングタンペット,Dubai Destination,-0.3624923616597353,15,-0.0887468320488214,2,,1,55.7,84.2,81.6,1
11,6,12,スカイリッチ,牡3,57.0,荻野極,小笠,438(+4),美浦,2023103458,1160,ハービンジャー,セウアズール,ディープインパクト,0.5641768798066704,7,-0.010848122466059,4,,3,54.8,54.0,54.9,3
12,7,13,ジーティーヒラリ,牝3,52.0,▲上里,加藤和,416(+8),美浦,2023106336,1217,リアルスティール,グランドウイズダム,キングカメハメハ,0.9400011088197976,4,0.0207448355819831,16,,15,33.7,43.8,38.4,16
13,7,14,ウインドオブヘヴン,牡3,57.0,松岡,戸田,456(0),美浦,2023100734,1085,ロードカナロア,キストゥヘヴン,アドマイヤベガ,-0.1240423055394394,11,-0.0687019758687302,12,,16,43.7,43.3,45.3,11
14,8,15,スチールギターラグ,牝3,55.0,三浦,鹿戸,420(-4),美浦,2023102799,1122,エピファネイア,サウンドオブハート,アグネスタキオン,0.6968156977484851,6,0.0003019106805034,3,,6,55.0,51.6,49.8,6
15,8,16,シャルムグリーン,牡3,57.0,津村,相沢,486(-2),美浦,2023101459,1092,スワーヴリチャード,ファータグリーン,タニノギムレット,0.4632352011086008,8,-0.0193335951264597,6,,2,54.6,55.2,53.7,4
