,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,シュートザワークス,牡2,55.0,津村,千葉,486(0),美浦,2024107076,1092,インディチャンプ,ワーキングプライド,ハービンジャー,0.0600251374295288,5,-0.0478701753687705,4,,3,53.5,49.9,53.8,3
1,2,2,アラータス,牡2,55.0,丸田,秋本,492(0),美浦,2024106894,1117,サートゥルナーリア,ゴールディーエスポニー,Vespone,-0.6958088892208019,8,-0.110828098141725,6,,2,47.2,54.6,48.0,5
2,3,3,シャンパンアワー,牡2,55.0,戸崎圭,田中剛,430(0),美浦,2024106052,5386,レイデオロ,メモリアルライフ,Reckless Abandon,-0.499580105119826,6,-0.0944830326912973,5,,7,47.9,45.5,46.7,6
3,4,4,クラウンフラッグ,牡2,55.0,木幡巧,中川,426(0),美浦,2024104825,1162,リーチザクラウン,ラントゥザリード,タニノギムレット,0.2791436595651944,3,-0.0296184871563752,7,,5,46.1,46.7,44.1,7
4,5,5,エムアイブレイズ,牡2,55.0,原,青木,452(0),美浦,2024101005,1184,ゴールドシップ,エイシンアポロニア,Dalakhani,-1.1786265732516137,9,-0.1510448618660859,8,,9,44.4,44.0,43.2,8
5,6,6,タクティシアン,牡2,55.0,ルメール,森一,478(0),美浦,2024106657,5339,サリオス,モルジアナ,Dubawi,-0.5746315560436832,7,-0.1007345155362848,1,,1,73.2,76.8,74.3,1
6,7,7,ミエルモーサ,牝2,55.0,西村淳,松下,432(0),栗東,2024106629,1171,シルバーステート,ミスエルテ,Frankel,0.6669986353613363,1,0.002688266379843,3,,4,54.4,48.5,56.5,2
7,7,8,シーズザチャンス,牝2,55.0,ゴンサルベ,大和田,404(0),美浦,2024107096,5675,グローリーヴェイズ,レーヌユニヴェール,タイキシャトル,0.0887402324073752,4,-0.0454783238930633,10,,8,37.1,44.4,40.3,10
8,8,9,イサチルサリーレ,牡2,55.0,木幡初,竹内,466(0),美浦,2024102434,1153,サリオス,ファンシャン,トーセンラー,-1.2195496991400367,10,-0.1544535930272501,2,,6,55.1,45.8,50.9,4
9,8,10,コールドスリープ,牝2,55.0,菊沢,深山,456(0),美浦,2024100469,1161,アルアイン,プリヴェット,ルーラーシップ,0.4573101633913253,2,-0.0147779367271708,9,,10,41.1,43.7,42.1,9
