,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レーヴドリュヌ,牝3,55.0,松若,宮本,436(-6),栗東,2023102073,1154,オルフェーヴル,ピエールドリュヌ,キングカメハメハ,-0.3592931027818136,15,-0.0731687957054711,5,,2,50.7,62.0,46.8,6
1,1,2,ルクスディグニティ,牡3,57.0,横山和,昆,458(+2),栗東,2023100669,1140,リオンディーズ,サトノルミナス,ディープインパクト,-0.0151966977979719,13,-0.0467255714068667,7,,7,47.6,47.5,46.0,7
2,2,3,トライアンドエラー,牝3,53.0,△田山,加藤公,488(+6),栗東,2023106776,1220,ディープブリランテ,ナムラメルシー,エンパイアメーカー,1.434719563148286,2,0.0646980306624319,12,,14,45.4,45.3,45.2,13
3,2,4,レッドフレーザー,牡3,57.0,坂井,矢作,506(-10),栗東,2023105340,1163,ドレフォン,ラーゴブルー,ハーツクライ,0.1487831079802618,10,-0.0341240018413867,16,,17,44.6,44.3,45.2,15
4,3,5,シャンドラファール,牡3,57.0,松山,井上,502(0),栗東,2023107221,1126,ドレフォン,ベルディーヴァ,ダイワメジャー,0.3288908157565329,7,-0.0202830303995052,2,,16,63.6,44.5,63.9,2
5,3,6,ナムラヴンダー,牡3,57.0,幸,河嶋,440(+2),栗東,2023106243,732,キセキ,ナムラジュノー,トーセンホマレボシ,0.0056588146647649,11,-0.0451228606957786,1,,5,84.8,49.0,62.6,3
6,4,7,ハギノデュア,牝3,55.0,藤懸,高野,426(-2),栗東,2023101882,1138,ブリックスアンドモルタル,ハギノセゾン,シンボリクリスエス,0.2457984028773875,9,-0.0266685412024405,18,,10,44.6,46.6,45.2,18
7,4,8,キービート,牡3,57.0,秋山稔,宮,486(+4),栗東,2023104289,1181,ファインニードル,マンノアクトレス,ハーツクライ,0.2785615000343824,8,-0.0241507528318236,11,,11,45.4,45.7,45.5,9
8,5,9,ボールドペイト,牡3,57.0,酒井,千田,522(-6),栗東,2023104350,1034,アメリカンペイトリオット,ラブカーナ,オース,0.4453117990211678,5,-0.0113362755687613,10,,4,45.7,52.8,45.2,14
9,5,10,ボッチョ,牝3,52.0,▲川端,石坂,412(-4),栗東,2023101001,1195,オルフェーヴル,ブラーノ,キングカメハメハ,-0.728797616685203,17,-0.1015645900205933,13,,6,45.2,48.1,45.4,10
10,6,11,マヤノイマジン,牝3,53.0,◇今村,矢作,454(+4),栗東,2023100497,1193,コントレイル,マイダイアリー,Frankel,2.7101006572245794,1,0.162708901593916,15,,15,44.7,44.8,45.2,16
11,6,12,ラピス,牝3,55.0,Ｍデムーロ,安田,434(-2),栗東,2023104405,5212,コントレイル,ファヴォーラ,Frankel,0.5065620236464773,4,-0.0066292998356582,6,,9,48.1,46.8,46.8,5
12,7,13,ラッキーシグネチャ,牝3,55.0,北村友,矢作,432(-6),栗東,2023105302,1102,キズナ,セットスクエア,Reset,-0.6895556290870335,16,-0.0985489099235281,4,,3,51.0,53.9,53.3,4
13,7,14,ジュンクロノシップ,牡3,57.0,国分優,浜田,518(+4),栗東,2023104586,1125,レッドファルクス,ビートザオッズ,ロードカナロア,0.354224693532167,6,-0.0183361649203208,17,,18,44.6,44.2,45.2,17
14,7,15,バディ,牡3,57.0,太宰,四位,382(0),栗東,2023101891,1037,キズナ,カリンカ,キングカメハメハ,-0.9593507919727317,18,-0.11928220996251,3,,1,56.3,85.9,82.5,1
15,8,16,ワンダースアン,牝3,52.0,▲森田,斉藤崇,458(-2),栗東,2023101639,1222,デクラレーションオブウォー,ワンダーショコラ,マンハッタンカフェ,-0.1910977786268325,14,-0.0602432707125102,14,,8,45.0,47.3,45.3,12
16,8,17,フィエールシャンテ,牝3,55.0,高杉,小椋,434(+2),栗東,2023100868,1213,フィエールマン,モルフェオルフェ,オルフェーヴル,0.6622266664014624,3,0.0053332635742254,8,,13,46.5,45.5,45.5,8
17,8,18,ベルドゥニュイ,牝3,55.0,富田,矢作,440(+6),栗東,2023105349,1168,コントレイル,エスト,キンシャサノキセキ,-0.0114522527360489,12,-0.0464378171635438,9,,12,46.2,45.7,45.4,11
