,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,トーセンマスラオ,牡2,55.0,菊沢,菊沢,504(0),美浦,2024106843,1161,ハイランドリール,トーセンアンバー,ディープインパクト,0.0649419141760775,9,-0.0637533662758007,11,,11,43.2,43.8,42.1,12
1,2,2,フルーツバスケット,牡2,55.0,吉田豊,前川,456(0),栗東,2024104561,733,モーリス,オーソレミオ,ディープインパクト,-0.7005981613670103,12,-0.151418427503626,10,,4,44.8,50.1,44.1,10
2,3,3,ホウオウビリーヴ,牡2,55.0,戸崎圭,木村,472(0),美浦,2024106585,5386,インディチャンプ,ベルアリュール,Numerous,0.1717254222439973,7,-0.0515251589330888,2,,5,52.3,49.8,56.3,3
3,4,4,ノドゥス,牡2,55.0,横山典,斎藤誠,478(0),美浦,2024100464,660,キズナ,ヒアトゥウィン,Roi Normand,-1.873603777449898,13,-0.2857440003112138,4,,7,52.1,46.3,54.3,4
4,4,5,キャピタルストーン,牡2,55.0,大野,久保田,432(0),美浦,2024105780,1096,サートゥルナーリア,エバーミランダ,ディープインパクト,-0.0388798606211771,10,-0.0756424136753454,3,,2,52.2,58.9,48.0,6
5,5,6,コスモシグナス,牡2,55.0,石川,水野,444(0),美浦,2024103626,1150,ダノンバラード,ホワイトウインド,スウェプトオーヴァーボード,-0.1220324960286466,11,-0.0851645551113499,9,,13,49.8,41.9,45.5,9
6,5,7,レイデアルマス,牡2,55.0,西村淳,杉山佳,490(0),栗東,2024106436,1171,ドレフォン,タッチングスピーチ,ディープインパクト,0.137192541069377,8,-0.0554796575142358,6,,12,51.5,43.6,50.1,5
7,6,8,アヴィアトーレ,牡2,55.0,ゴンサルベ,田島,496(0),美浦,2024105890,5675,シスキン,ジェラテリアバール,マンハッタンカフェ,1.131411917873646,1,0.0583723867168972,8,,6,51.2,49.1,46.1,8
8,6,9,ラガリーガ,牡2,55.0,ルメール,手塚久,514(0),美浦,2024106670,5339,キズナ,ラサルダン,Kingsalsa,0.5069046041953342,4,-0.0131424478944653,1,,3,76.0,50.1,57.8,2
9,7,10,ニシノツムジカゼ,牡2,55.0,野中,西田,510(0),美浦,2024102617,1158,マジェスティックウォリアー,アースラブーム,マンハッタンカフェ,1.066742071082318,2,0.0509667834576113,7,,10,51.4,44.8,46.3,7
10,7,11,マイネルアルディ,牡2,52.0,▲石神道,菊川,430(0),美浦,2024103585,1209,ブリックスアンドモルタル,キューンハイト,ディープインパクト,0.3850353889734073,5,-0.0270981800050776,13,,9,30.6,45.4,38.1,13
11,8,12,マイネルリコルディ,牡2,55.0,原,青木,442(0),美浦,2024103650,1184,ゴールドシップ,ヘリンヌリング,アイルハヴアナザー,0.3355021395472763,6,-0.0327704308544853,12,,8,43.0,46.3,44.0,11
12,8,13,ダノンコレクト,牡2,55.0,荻野極,森一,460(0),美浦,2024106443,1160,ダノンスマッシュ,ダノングレース,ディープインパクト,0.5758067429445156,3,-0.0052521879261808,5,,1,51.8,80.0,77.4,1
