,式別,馬番,配当,人気
0,単勝,6,280,2
1,複勝,6,140,2
2,複勝,12,280,5
3,複勝,15,230,4
4,枠連,3-6,2280,7
5,馬連,6-12,2570,9
6,ワイド,6-12,690,7
7,ワイド,6-15,530,5
8,ワイド,12-15,1660,17
9,馬単,6→12,3090,12
10,3連複,6-12-15,6650,19
11,3連単,6→12→15,25060,69
