,式別,馬番,配当,人気
0,単勝,3,730,5
1,複勝,3,220,5
2,複勝,14,350,8
3,複勝,7,210,4
4,複勝,8,620,11
5,枠連,3-8,6430,26
6,馬連,3-14,10710,37
7,ワイド,3-14,1590,39
8,ワイド,3-7,510,7
9,ワイド,3-8,1920,43
10,ワイド,7-14,1260,30
11,ワイド,8-14,2910,52
12,馬単,3→14,19130,72
13,3連複,3-7-14,8680,59
14,3連複,3-8-14,31610,175
15,3連単,3→14→7,53250,387
16,3連単,3→14→8,150490,840
