,式別,馬番,配当,人気
0,単勝,5,420,2
1,複勝,5,130,2
2,複勝,10,110,1
3,複勝,6,190,3
4,枠連,3-5,230,1
5,馬連,5-10,330,1
6,ワイド,5-10,170,1
7,ワイド,5-6,640,7
8,ワイド,6-10,240,2
9,馬単,5→10,740,2
10,3連複,5-6-10,970,2
11,3連単,5→10→6,4870,10
