,式別,馬番,配当,人気
0,単勝,13,510,2
1,複勝,13,160,2
2,複勝,1,120,1
3,複勝,7,180,5
4,枠連,1-7,270,1
5,馬連,1-13,530,2
6,ワイド,1-13,270,2
7,ワイド,7-13,670,7
8,ワイド,1-7,310,3
9,馬単,13→1,1320,6
10,3連複,1-7-13,1260,2
11,3連単,13→1→7,8080,22
