,式別,馬番,配当,人気
0,単勝,14,1490,5
1,複勝,14,400,6
2,複勝,2,490,10
3,複勝,16,430,9
4,枠連,1-7,1940,9
5,馬連,2-14,10800,41
6,ワイド,2-14,2660,40
7,ワイド,14-16,1690,18
8,ワイド,2-16,3100,46
9,馬単,14→2,23250,80
10,3連複,2-14-16,36890,129
11,3連単,14→2→16,245570,775
