,式別,馬番,配当,人気
0,単勝,14,1030,5
1,複勝,14,290,4
2,複勝,12,180,3
3,複勝,2,290,6
4,枠連,6-7,2500,13
5,馬連,12-14,2730,11
6,ワイド,12-14,810,10
7,ワイド,2-14,1600,19
8,ワイド,2-12,850,11
9,馬単,14→12,6380,28
10,3連複,2-12-14,7710,25
11,3連単,14→12→2,50850,168
