,式別,馬番,配当,人気
0,単勝,16,410,2
1,複勝,16,170,2
2,複勝,3,210,4
3,複勝,6,340,6
4,枠連,2-8,280,1
5,馬連,3-16,1660,5
6,ワイド,3-16,670,4
7,ワイド,6-16,860,10
8,ワイド,3-6,1180,13
9,馬単,16→3,2690,9
10,3連複,3-6-16,5550,15
11,3連単,16→3→6,28160,84
