,式別,馬番,配当,人気
0,単勝,5,170,1
1,複勝,5,120,1
2,複勝,12,180,3
3,複勝,9,430,8
4,枠連,5-8,420,2
5,馬連,5-12,570,2
6,ワイド,5-12,290,1
7,ワイド,5-9,760,9
8,ワイド,9-12,2360,27
9,馬単,5→12,720,2
10,3連複,5-9-12,4050,12
11,3連単,5→12→9,9260,21
