,race_type,course_len,ground_state,class,win_return
0,芝,1200,全,all,1073.6
1,芝,1200,良,all,1091.7
2,芝,1200,稍重,all,806.4
3,芝,1200,重,all,1147.0
4,芝,1200,不良,all,1463.8
5,芝,1200,全,未勝利,1008.7
6,芝,1200,良,未勝利,1049.2
7,芝,1200,稍重,未勝利,795.0
8,芝,1200,重,未勝利,1145.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,1213.3
11,芝,1200,良,新馬,1379.0
12,芝,1200,稍重,新馬,452.5
13,芝,1200,重,新馬,
14,芝,1200,不良,新馬,
15,芝,1200,全,1勝クラス,703.4
16,芝,1200,良,1勝クラス,670.3
17,芝,1200,稍重,1勝クラス,485.0
18,芝,1200,重,1勝クラス,790.7
19,芝,1200,不良,1勝クラス,813.3
20,芝,1200,全,2勝クラス,883.6
21,芝,1200,良,2勝クラス,803.1
22,芝,1200,稍重,2勝クラス,515.0
23,芝,1200,重,2勝クラス,1933.3
24,芝,1200,不良,2勝クラス,2650.0
25,芝,1200,全,3勝クラス,971.3
26,芝,1200,良,3勝クラス,1107.9
27,芝,1200,稍重,3勝クラス,370.0
28,芝,1200,重,3勝クラス,1330.0
29,芝,1200,不良,3勝クラス,2950.0
30,芝,1200,全,オープン,1191.7
31,芝,1200,良,オープン,1123.3
32,芝,1200,稍重,オープン,1502.0
33,芝,1200,重,オープン,790.0
34,芝,1200,不良,オープン,
35,芝,1600,全,all,890.6
36,芝,1600,良,all,880.4
37,芝,1600,稍重,all,755.5
38,芝,1600,重,all,740.8
39,芝,1600,不良,all,1892.0
40,芝,1600,全,未勝利,692.9
41,芝,1600,良,未勝利,690.9
42,芝,1600,稍重,未勝利,593.3
43,芝,1600,重,未勝利,722.3
44,芝,1600,不良,未勝利,1080.0
45,芝,1600,全,新馬,982.0
46,芝,1600,良,新馬,621.2
47,芝,1600,稍重,新馬,2558.1
48,芝,1600,重,新馬,820.0
49,芝,1600,不良,新馬,13950.0
50,芝,1600,全,1勝クラス,701.1
51,芝,1600,良,1勝クラス,708.6
52,芝,1600,稍重,1勝クラス,582.4
53,芝,1600,重,1勝クラス,2450.0
54,芝,1600,不良,1勝クラス,
55,芝,1600,全,2勝クラス,958.5
56,芝,1600,良,2勝クラス,1258.4
57,芝,1600,稍重,2勝クラス,385.8
58,芝,1600,重,2勝クラス,425.0
59,芝,1600,不良,2勝クラス,255.0
60,芝,1600,全,3勝クラス,1240.5
61,芝,1600,良,3勝クラス,1217.2
62,芝,1600,稍重,3勝クラス,480.0
63,芝,1600,重,3勝クラス,2455.0
64,芝,1600,不良,3勝クラス,530.0
65,芝,1600,全,オープン,1115.4
66,芝,1600,良,オープン,1183.5
67,芝,1600,稍重,オープン,798.9
68,芝,1600,重,オープン,645.0
69,芝,1600,不良,オープン,
70,芝,1800,全,all,963.4
71,芝,1800,良,all,973.8
72,芝,1800,稍重,all,832.0
73,芝,1800,重,all,1000.3
