,式別,馬番,配当,人気
0,単勝,11,550,3
1,複勝,11,240,4
2,複勝,4,280,5
3,複勝,5,1010,8
4,枠連,2-6,680,3
5,馬連,4-11,1800,9
6,ワイド,4-11,770,10
7,ワイド,5-11,4020,28
8,ワイド,4-5,4120,30
9,馬単,11→4,3360,17
10,3連複,4-5-11,31200,66
11,3連単,11→4→5,100180,232
