,式別,馬番,配当,人気
0,単勝,16,1820,8
1,複勝,16,450,8
2,複勝,9,340,5
3,複勝,15,250,3
4,枠連,5-8,1340,7
5,馬連,9-16,16830,38
6,ワイド,9-16,3740,35
7,ワイド,15-16,1450,16
8,ワイド,9-15,1300,15
9,馬単,16→9,29840,69
10,3連複,9-15-16,25160,74
11,3連単,16→9→15,212950,495
