,式別,馬番,配当,人気
0,単勝,5,190,1
1,複勝,5,110,1
2,複勝,11,260,5
3,複勝,3,580,7
4,枠連,4-7,930,4
5,馬連,5-11,940,3
6,ワイド,5-11,430,4
7,ワイド,3-5,1310,14
8,ワイド,3-11,4340,31
9,馬単,5→11,1390,6
10,3連複,3-5-11,9170,27
11,3連単,5→11→3,24700,72
