,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202603020207,1,7,14,アイアンパイク,牝3,55,横山典弘,0:1:08.4,,3-3,34.7,2.5,2,444,[東]村田一誠,1200,晴,芝,良,2026年06月28日,未勝利,2023102633,00660
202603020207,2,4,7,キッショウダラニ,牡3,57,木幡巧也,0:1:08.8,2.1/2,2-2,35.3,2.4,1,436,[東]牧光二,1200,晴,芝,良,2026年06月28日,未勝利,2023106095,01162
202603020207,3,3,5,ノーブルラホーヤ,牝3,52,石田拓郎,0:1:08.9,3/4,1-1,35.5,31.9,6,390,[東]深山雅史,1200,晴,芝,良,2026年06月28日,未勝利,2023103195,01203
202603020207,4,2,3,ウインディナナコ,牝3,52,佐藤翔馬,0:1:09.0,クビ,11-10,34.1,52.8,8,412,[東]勢司和浩,1200,晴,芝,良,2026年06月28日,未勝利,2023100321,01207
202603020207,5,8,15,マイネルヴェーゼン,牡3,57,石川裕紀,0:1:09.1,1/2,9-9,34.5,8.9,4,460,[東]相沢郁,1200,晴,芝,良,2026年06月28日,未勝利,2023106471,01150
202603020207,6,2,4,ニットウエース,牡3,57,武藤雅,0:1:09.2,1,9-7,34.7,77.9,10,440,[東]稲垣幸雄,1200,晴,芝,良,2026年06月28日,未勝利,2023104977,01169
202603020207,7,1,2,オドラタス,牝3,55,田口貫太,0:1:09.3,クビ,11-12,34.4,7.2,3,444,[東]林徹,1200,晴,芝,良,2026年06月28日,未勝利,2023103816,01208
202603020207,8,1,1,ニチヤヲツイデ,牝3,55,野中悠太,0:1:09.3,ハナ,4-5,35.4,303.0,11,430,[東]高橋文雅,1200,晴,芝,良,2026年06月28日,未勝利,2023101348,01158
202603020207,9,5,10,ベンテンカグラ,牝3,55,菊沢一樹,0:1:09.3,ハナ,6-5,35.2,35.6,7,480,[東]勢司和浩,1200,晴,芝,良,2026年06月28日,未勝利,2023107419,01161
202603020207,10,3,6,スーホ,牡3,57,荻野極,0:1:09.4,3/4,4-4,35.6,13.0,5,484,[東]上原佑紀,1200,晴,芝,良,2026年06月28日,未勝利,2023107249,01160
202603020207,11,6,11,ホットジュピター,牝3,55,丸田恭介,0:1:09.8,2.1/2,13-12,34.6,353.8,14,420,[東]千葉直人,1200,晴,芝,良,2026年06月28日,未勝利,2023101396,01117
202603020207,12,7,13,カゼノハゴロモ,牝3,55,木幡育也,0:1:11.7,大,8-10,37.3,347.3,13,390,[東]的場均,1200,晴,芝,良,2026年06月28日,未勝利,2023103073,01167
202603020207,13,5,9,スコアレジーナ,牝3,55,高杉吏麒,0:1:11.9,1.1/2,6-8,37.8,56.5,9,406,[東]矢野英一,1200,晴,芝,良,2026年06月28日,未勝利,2023101925,01213
202603020207,14,8,16,アンパシオンス,牝3,52,水沼元輝,0:1:14.1,大,14-14,37.0,335.3,12,444,[東]田島俊明,1200,晴,芝,良,2026年06月28日,未勝利,2023106055,01201
202603020207,15,4,8,ミサトレジーナ,牝3,55,菅原隆一,0:1:15.1,6,15-15,36.6,365.0,15,444,[東]天間昭一,1200,晴,芝,良,2026年06月28日,未勝利,2023106178,01129
202603020207,除,6,12,ザウシャルト,セ3,57,小林脩斗,0:,,,,---,,442,[東]小野次郎,1200,晴,芝,良,2026年06月28日,未勝利,2023106851,01183
