,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202603010402,1,7,13,ベルソテイラ,牝3,52,小林美駒,0:1:46.1,,1-1-1-1,38.1,3.3,2,488,[西]西村真幸,1700,晴,ダート,良,2026年04月19日,未勝利,2023102641,01206
202603010402,2,5,9,ダノンプレサージュ,牝3,55,横山典弘,0:1:46.5,2.1/2,2-2-2-2,38.3,2.3,1,486,[東]大竹正博,1700,晴,ダート,良,2026年04月19日,未勝利,2023105295,00660
202603010402,3,3,5,ブリスフルイヤー,牝3,52,石田拓郎,0:1:47.4,5,8-7-5-3,38.9,154.1,12,458,[東]新開幸一,1700,晴,ダート,良,2026年04月19日,未勝利,2023103570,01203
202603010402,4,3,4,マスカルポーネ,牝3,55,武藤雅,0:1:48.0,3.1/2,10-10-7-6,39.2,36.9,8,432,[東]水野貴広,1700,晴,ダート,良,2026年04月19日,未勝利,2023104632,01169
202603010402,5,7,12,ブエノスオプティマ,牝3,55,横山琉人,0:1:48.3,1.3/4,2-4-4-3,40.0,11.8,4,464,[西]高橋義忠,1700,晴,ダート,良,2026年04月19日,未勝利,2023103991,01192
202603010402,6,5,8,ペールデュクラン,牝3,55,菊沢一樹,0:1:48.4,1/2,13-13-12-8,39.1,22.0,7,460,[東]菊沢隆徳,1700,晴,ダート,良,2026年04月19日,未勝利,2023103469,01161
202603010402,7,2,2,アルティソナンテ,牝3,53,舟山瑠泉,0:1:48.5,3/4,12-11-10-11,39.6,56.8,11,434,[東]萩原清,1700,晴,ダート,良,2026年04月19日,未勝利,2023103533,01221
202603010402,8,6,10,フィーユレアル,牝3,55,斎藤新,0:1:48.5,ハナ,2-3-2-3,40.3,14.5,5,468,[東]斎藤誠,1700,晴,ダート,良,2026年04月19日,未勝利,2023101443,01178
202603010402,9,2,3,ブルームザスマイル,牝3,51,河原田菜,0:1:48.6,1/2,5-4-7-8,39.9,50.6,10,428,[西]鈴木孝志,1700,晴,ダート,良,2026年04月19日,未勝利,2023104247,01204
202603010402,10,6,11,ノーブルトレジャー,牝3,52,田山旺佑,0:1:48.9,1.3/4,5-6-5-6,40.4,21.3,6,442,[西]牧浦充徳,1700,晴,ダート,良,2026年04月19日,未勝利,2023106706,01220
202603010402,11,8,14,シューペルブリアン,牝3,53,長浜鴻緒,0:1:49.8,5,14-14-14-14,39.5,362.1,14,446,[東]佐藤吉勝,1700,晴,ダート,良,2026年04月19日,未勝利,2023101790,01214
202603010402,12,4,7,プラトニックガール,牝3,55,杉原誠人,0:1:49.8,クビ,11-11-12-12,40.5,364.9,15,506,[東]田村康仁,1700,晴,ダート,良,2026年04月19日,未勝利,2023105130,01135
202603010402,13,8,15,メジロピオラ,牝3,55,丹内祐次,0:1:50.0,1.1/4,7-7-7-8,41.2,6.1,3,470,[東]武井亮,1700,晴,ダート,良,2026年04月19日,未勝利,2023103905,01091
202603010402,14,4,6,スズノボンライミー,牝3,53,永島まな,0:1:51.1,7,9-9-10-12,42.2,39.3,9,442,[西]平田修,1700,晴,ダート,良,2026年04月19日,未勝利,2023102137,01187
202603010402,15,1,1,ビッグノエルルーフ,牝3,55,江田照男,0:1:56.8,大,15-15-15-15,40.4,181.3,13,476,[東]田中剛,1700,晴,ダート,良,2026年04月19日,未勝利,2023100081,00689
