,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エルサトアナ,牝3,54.0,☆松本,本田,426(-8),栗東,2022100933,01191,カリフォルニアクローム  California Chrome(米)  ,クイーンハーツ  ,キングカメハメハ  ,2.4987030065100333,1
1,1,2,ブラックケリー,牝3,55.0,横山武,長谷川,436(0),栗東,2022100791,01170,モーリス  ,フィールグリュック  ,ストラヴィンスキー  ,-0.7382862419673966,7
2,2,3,アンビバレント,牡5,58.0,田口,藤野,476(-6),栗東,2020102140,01208,ディスクリートキャット  Discreet Cat(米)  ,フォーミー  ,アドマイヤマックス  ,-4.978903717294941,15
3,2,4,セレッソデアモール,牝5,56.0,川須,庄野,480(+2),栗東,2020106777,01128,リオンディーズ  ,ブランダムール  ,アドマイヤコジーン  ,-1.035634143427329,9
4,3,5,ソングオブライフ,牡4,58.0,鮫島駿,森田,500(+6),栗東,2021105092,01157,ブリックスアンドモルタル  Bricks and Mortar(米)  ,スノーエンジェル  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-0.4659707440512798,6
5,3,6,ビービーエフォート,牝3,54.0,☆西塚,高柳瑞,404(-8),美浦,2022102421,01200,グレーターロンドン  ,ビービーラッハーン  ,シンボリクリスエス  ,0.10931444883076201,5
6,4,7,アスクキングコング,セ7,58.0,松若,梅田,476(0),栗東,2018104534,01154,ロードカナロア  ,ウィケットキーパー  ,アグネスタキオン  ,-3.037291997722786,12
7,4,8,トウカイエルデ,牡4,58.0,団野,茶木,450(-10),栗東,2021100365,01180,オルフェーヴル  ,トウカイミステリー  ,キングカメハメハ  ,-1.3577756149684201,10
8,5,9,カンシン,牡3,57.0,坂井,西園翔,462(-6),栗東,2022103146,01163,ビッグアーサー  ,コスモダリア  ,ディープインパクト  ,1.5756929367313965,3
9,5,10,カリーシ,牝4,56.0,高杉,武井,448(-6),美浦,2021105833,01213,モーリス  ,ラクアミ  ,ダイワメジャー  ,1.6907803906617447,2
10,6,11,ブルーサンセット,牝3,54.0,☆吉村,奥村豊,452(+8),栗東,2022104698,01216,アドマイヤマーズ  ,エルビッシュ  ,キングカメハメハ  ,-1.780620694418516,11
11,6,12,マゴイチタ,セ3,57.0,高倉,武英,452(+4),栗東,2022105793,01130,ミッキーアイル  ,サマーローズ  ,ハービンジャー  Harbinger(英)  ,-4.2888205426491295,13
12,7,13,ジュンヴァンケット,セ4,58.0,松山,友道,462(0),栗東,2021107180,01126,キズナ  ,ピクシーホロウ  ,キングヘイロー  ,-0.8243351585096145,8
13,7,14,ファイツオン,牡4,58.0,浜中,藤岡,510(-2),栗東,2021100476,01115,アルアイン  ,ソラコマチ  ,サクラバクシンオー  ,1.4597843056081024,4
14,8,15,シュブロンレーヴル,牝4,56.0,斎藤,杉山佳,422(+10),栗東,2021105873,01178,オルフェーヴル  ,ルリエーヴル  ,ロードカナロア  ,-4.813807254764125,14
15,8,16,マイネルビジョン,牡5,58.0,和田竜,伊藤大,462(0),美浦,2020107036,01018,Oscar Performance  (米)  ,ソングオブアイスアンドファイア  Songoficeandfire(米)  ,Dynaformer  ,-6.4524647421386545,16
