,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キャロルビアンカ,牝5,56.0,城戸,荒川,478(-4),栗東,2020100719,01147,サトノダイヤモンド  ,キャロルロゼ  ,タイキシャトル  ,-2.010146300205163,12
1,2,2,アイムアクイーン,牝3,54.0,田中健,荒川,436(+6),栗東,2022100181,01114,キンシャサノキセキ  ,ダイワエターナル  ,ロードカナロア  ,-2.670406661177412,14
2,3,3,ブーディガ,牝3,54.0,斎藤,高橋一,472(0),栗東,2022101429,01178,アルアイン  ,タミーン  Tameen(英)  ,Shirocco  ,-0.3825599948959389,6
3,3,4,ヴァリージア,牡5,58.0,団野,斉藤崇,526(-2),栗東,2020103433,01180,ドゥラメンテ  ,スクールミストレス  Schoolmistress(亜)  ,Equal Stripes  ,1.7935037344227354,2
4,4,5,エリカヴェネチア,牝4,56.0,高杉,吉岡,498(+2),栗東,2021110106,01213,Curlin  (米)  ,First Passage  ,Giant's Causeway  (米)  ,-0.661036922536844,7
5,4,6,ポッドフォルク,牡3,56.0,中井,西園正,492(0),栗東,2022100736,01141,ルヴァンスレーヴ  ,シールヴィクトリー  ,キングカメハメハ  ,1.802835139676605,1
6,5,7,ディニテ,牡3,56.0,松山,辻野,496(+2),栗東,2022105695,01126,エピファネイア  ,ゴールディーエスポニー  Goldy Espony(仏)  ,Vespone  ,-2.348094689058079,13
7,5,8,コウジョリョウゾク,牡3,56.0,荻野琢,牧田,466(+6),栗東,2022103135,01112,ルヴァンスレーヴ  ,メイショウキズナ  ,チチカステナンゴ  Chichicastenango(仏)  ,-0.07231283534715567,5
8,6,9,ブルーワール,牡4,58.0,松若,高柳大,512(+4),栗東,2021110097,01154,Arrogate  (米)  ,Ignite  ,Jump Start  ,0.08376120132139585,4
9,6,10,クレスコドルフィン,牡3,56.0,角田和,長谷川,520(-4),栗東,2022107299,01186,クレスコグランド  ,ミヤビペルラ  ,ロードカナロア  ,-1.4954839456312439,10
10,7,11,マテンロウブレイブ,牡3,56.0,太宰,高橋亮,490(+6),栗東,2022105021,01037,ナダル  Nadal(米)  ,プリモンディアル  ,ディープインパクト  ,-1.7294331892652082,11
11,7,12,アメリカンビヨンド,牡3,56.0,坂井,藤原,532(-4),栗東,2022110104,01163,McKinzie  (米)  ,Church by the Sea  ,Harlan's Holiday  ,-1.2166780651463716,8
12,8,13,チムニートップス,牡3,55.0,☆吉村,杉山晴,490(+2),栗東,2022110051,01216,Tapit  (米)  ,Speedinthruthecity  ,City Zip  (米)  ,0.5709214050777998,3
13,8,14,エコロスパーダ,牡3,53.0,▲和田陽,大久保,452(+2),栗東,2022105602,01223,リアルスティール  ,ミスイヴァノヴィック  Miss Ivanovic(愛)  ,Captain Rio  ,-1.3268372371370425,9
