,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グリーンガーネット,牝2,55.0,木幡巧,牧,452(0),美浦,2023101215,01162,ダノンプレミアム  ,ニシノマドカ  ,ジャングルポケット  ,-3.556835316503029,15
1,2,2,ピュアエンブレム,牝2,55.0,丸山,小手川,482(0),美浦,2023107171,01127,サトノダイヤモンド  ,ピースエンブレム  ,ウォーエンブレム  War Emblem(米)  ,-0.9814809644977786,4
2,2,3,コスモヘリアンサス,牡2,56.0,菊沢,伊藤大,478(0),美浦,2023106419,01161,ウインブライト  ,アイノア  ,Blame  ,-3.5442620669521077,14
3,3,4,ルージュバロン,牝2,55.0,岩田望,福永,466(0),栗東,2023107105,01174,コントレイル  ,ダンシングラグズ  Dancing Rags(米)  ,Union Rags  ,-2.2026377791591134,9
4,3,5,ヴェリタスポルタ,牡2,56.0,佐々木,菊川,498(0),美浦,2023102034,01197,シスキン  Siskin(米)  ,マルチェリブレイン  ,クロフネ  ,-3.0200353333462444,13
5,4,6,ゴーイントゥスカイ,牡2,56.0,荻野極,上原佑,488(0),美浦,2023105378,01160,コントレイル  ,ゴーイントゥザウィンドウ  Goin to the Window(米)  ,Tapit  (米)  ,-2.469873531006191,11
6,4,7,マイネルアイフェル,牡2,56.0,柴田大,上原博,492(0),美浦,2023101917,01009,デクラレーションオブウォー  ,ジオパーククイーン  ,バトルプラン  Battle Plan(米)  ,-2.2055997390710966,10
7,5,8,チアファンファーレ,牝2,55.0,津村,田中博,412(0),美浦,2023104471,01092,ハービンジャー  Harbinger(英)  ,アリシア  ,キズナ  ,-2.728636866592735,12
8,5,9,ゴールデンボート,牡2,56.0,原,矢野,454(0),美浦,2023100862,01184,ゴールドシップ  ,ハイマーク  ,マヤノトップガン  ,-0.7582761364314213,3
9,6,10,ロイヤルヤマト,牡2,56.0,丹内,伊藤圭,448(0),美浦,2023104531,01091,フィエールマン  ,シー  ,ハービンジャー  Harbinger(英)  ,-1.1518018499198501,5
10,6,11,ベンティガスエルテ,牝2,55.0,武豊,安田,436(0),栗東,2023107084,00666,オルフェーヴル  ,セットプレイ  Set Play(米)  ,Van Nistelrooy  ,-1.787364432728461,6
11,7,12,レッツゴーファイト,牡2,53.0,▲遠藤,伊藤伸,452(0),美浦,2023104737,01218,ノーブルミッション  Noble Mission(英)  ,サンデースクール  ,ハービンジャー  Harbinger(英)  ,-1.8474008151806796,8
12,7,13,アッパーウォーター,牝2,55.0,戸崎圭,千葉,414(0),美浦,2023106939,05386,サトノダイヤモンド  ,オープンウォーター  ,Include  ,-0.539266596122113,2
13,8,14,マイネルオラクル,牡2,56.0,杉原,尾関,488(0),美浦,2023106422,01135,ゴールドシップ  ,アメリオラシオン  ,ルーラーシップ  ,0.7438701690111248,1
14,8,15,ミスターライト,牡2,56.0,三浦,鹿戸,494(0),美浦,2023101102,01122,ベンバトル  Benbatl(英)  ,アドニータ  Adonita(英)  ,Singspiel  (愛)  ,-1.7963803497884037,7
