,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トウシンライオット,牡2,56.0,吉田隼,尾形,506(0),美浦,2023103088,01095,フィレンツェファイア  ,フェアレディ  ,ハーツクライ  ,-0.48942545278281047,8
1,1,2,グラスハーティー,牝2,55.0,大野,松山,490(0),美浦,2023106350,01096,ダノンプレミアム  ,ミルキーハート  ,キングカメハメハ  ,0.4912278606609104,3
2,2,3,ゲームカレンダー,牡2,56.0,丸田,小笠,438(0),美浦,2023104614,01117,カレンブラックヒル  ,コンパクトモデル  ,カンパニー  ,-0.6769680883004253,10
3,2,4,アースジャッジ,牡2,56.0,菅原明,高木,458(0),美浦,2023103954,01179,マクフィ  Makfi(英)  ,アラフネ  ,クロフネ  ,0.6098796141371582,2
4,3,5,ライブリピュア,牝2,52.0,▲遠藤,尾形,450(0),美浦,2023102345,01218,クリエイターII  Creator(米)  ,トチノタイヨー  ,プリサイスエンド  Precise End(米)  ,-0.5772510370448635,9
5,3,6,ガーディアンテイル,牡2,56.0,杉原,小手川,500(0),美浦,2023106958,01135,クリソベリル  ,ガートルード  ,ジャングルポケット  ,-1.0987596730702527,12
6,4,7,ビップルーク,牡2,53.0,▲小林美,嘉藤,482(0),美浦,2023105995,01206,エイシンフラッシュ  ,ビップセーラ  ,ヴィクトワールピサ  ,-1.254519390698714,15
7,4,8,リアライズガイザー,牡2,56.0,西村淳,杉山晴,508(0),栗東,2023105216,01171,コントレイル  ,パーソナルダイアリー  Personal Diary(米)  ,City Zip  (米)  ,-0.9411689549675846,11
8,5,9,マーガレットクレア,牝2,55.0,原,黒岩,438(0),美浦,2023100722,01184,ミスチヴィアスアレックス  Mischevious Alex(米)  ,マーガレットスカイ  ,ディープブリランテ  ,-1.2238871226488632,13
9,5,10,テキサスバローズ,牡2,56.0,武豊,蛯名正,514(0),美浦,2023102123,00666,ルヴァンスレーヴ  ,ハートフルデイズ  ,キングカメハメハ  ,-0.415756223455676,7
10,6,11,アデルフィー,牡2,56.0,菊沢,金成,454(0),美浦,2023105753,01161,モーニン  ,ソロフライト  ,ミスキャスト  ,-1.2327589208988077,14
11,6,12,レガーメ,牝2,55.0,荻野極,矢野,474(0),美浦,2023102118,01160,エタリオウ  ,タオヤメ  ,ルーラーシップ  ,-2.005782424183807,16
12,7,13,ウインビギニング,牡2,56.0,佐々木,上原博,496(0),美浦,2023100291,01197,ニューイヤーズデイ  ,キネオダンサー  ,ディープインパクト  ,-0.15018986865554143,4
13,7,14,ナックステート,牡2,53.0,▲佐藤,杉浦,430(0),美浦,2023104437,01207,シルバーステート  ,ホウライマツリ  ,エンパイアメーカー  Empire Maker(米)  ,-0.36643607667168254,6
14,8,15,セイカスサノオ,牡2,56.0,横山琉,南田,420(0),美浦,2023104141,01192,ビーチパトロール  Beach Patrol(米)  ,セイカリネット  ,ジョーカプチーノ  ,-0.3284480437276515,5
15,8,16,トントンビョウシ,牝2,55.0,嶋田,伊坂,486(0),美浦,2023106596,01134,マテラスカイ  ,チクタクボンボン  ,ゴールドアリュール  ,0.839004806230161,1
