,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エイユーファイヤー,牡3,57.0,中井,森田,490(+2),栗東,2022102710,1141,ナダル,ノーブルサンズ,ゴールドアリュール,-0.350994548201017,10,-0.35789486608062804,10,,
1,2,2,バトラーズワーフ,牡3,56.0,☆松本,浅利,472(+6),美浦,2022105252,1191,ブリックスアンドモルタル,エオリアンハープ,キングカメハメハ,0.4736343001976485,5,-0.0726967151566229,5,,
2,3,3,マンオブザマッチ,牡3,57.0,川田,高橋忠,490(+6),栗東,2022101677,1088,ファインニードル,パテントジョイ,Pivotal,-0.6003199936502209,13,-0.44412415112019316,13,,
3,3,4,ジーティーダーリン,牡3,57.0,ルメール,田中克,508(+6),栗東,2022105710,5339,サートゥルナーリア,ディアマイダーリン,ハーツクライ,0.16903796235331225,7,-0.17804145600594007,7,,
4,4,5,リュクスドレフォン,牡5,55.0,▲大久保,平田,520(+4),栗東,2020106927,1194,ドレフォン,リュクスメジャー,ダイワメジャー,1.8501152300935806,1,0.4033596546281602,1,,
5,4,6,チムニートップス,牡3,57.0,西村淳,杉山晴,506(+16),栗東,2022110051,1171,Tapit,Speedinthruthecity,City Zip,0.40380569699148783,6,-0.09684695990573121,6,,
6,5,7,ダイシンラー,牡3,57.0,岩田望,梅田,504(+4),栗東,2022101562,1174,サトノダイヤモンド,グレースドゥモナコ,タイキシャトル,0.6035001774083223,3,-0.02778255999393288,3,,
7,5,8,グランエシェゾー,牝4,56.0,ジェルー,高橋文,504(0),美浦,2021110138,5680,シャープアステカ,Crescenda,Bowman's Band,-0.07927438378751053,8,-0.2639203603257259,8,,
8,6,9,ポイントネモ,牡3,57.0,坂井,大久保,488(0),栗東,2022101622,1163,アメリカンペイトリオット,アクアリスト,コロナドズクエスト,0.540018316380935,4,-0.049737781930908734,4,,
9,6,10,グレイルクエスト,牡3,57.0,戸崎圭,小栗,490(+16),栗東,2022105473,5386,リアルインパクト,フューチャーベース,ディスクリートキャット,-0.8554400720519115,14,-0.5323575118194223,14,,
10,7,11,ソングコレクター,牝3,55.0,佐々木,小林,500(+10),栗東,2022110143,1197,Collected,Kylers Song,El Corredor,-0.3662637219747293,11,-0.3631757147131449,11,,
11,7,12,リドルトリガー,牝3,55.0,岩田康,小島,486(+10),美浦,2022110068,5203,American Pharoah,Rubina,Invincible Spirit,-0.41378590240883706,12,-0.3796112760132417,12,,
12,8,13,サイコウダネ,牡4,58.0,亀田,天間,464(0),美浦,2021102701,1176,タリスマニック,ジェムディーラー,キングズベスト,0.8387468741374747,2,0.053577585298606026,2,,
13,8,14,アークドール,牡4,58.0,武豊,松永幹,448(+4),栗東,2021110012,666,Golden Horn,ラルク,ディープインパクト,-0.10475761432460659,9,-0.2727337437561784,9,,
