,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ノボリリア,牝3,55.0,坂井,石橋,440(-2),栗東,2022103058,01163,カリフォルニアクローム,ノボリレジェンド,ディープインパクト,-1.5042933357281234,7
1,1,2,アッシュバーグ,牝4,56.0,岩田康,斎藤誠,526(0),美浦,2021101383,05203,サトノダイヤモンド,オールウェイズウィリング,Elusive Quality,-1.9500707821637353,12
2,2,3,アンタノバラード,牝5,56.0,黛,伊藤大,448(+4),美浦,2020106963,01109,ダノンバラード,ヴァップ,ストーミングホーム,-3.124268084392891,16
3,2,4,レッドロスタム,牡5,58.0,戸崎圭,国枝,504(+6),美浦,2020103705,05386,ロードカナロア,レッドメデューサ,Mr. Greeley,-0.6428494154850773,3
4,3,5,シャインズオンユー,牡4,57.0,☆松本,藤野,456(+4),栗東,2021103535,01191,サトノクラウン,フローラルダンサー,ファスリエフ,-3.4802648328496035,17
5,3,6,サンタンカ,牡3,57.0,岩田望,千田,514(-4),栗東,2022101676,01174,モーリス,ハピネス,コマンズ,-0.717237421823192,4
6,4,7,ベルサ,牝3,55.0,松山,鈴木孝,468(+2),栗東,2022103473,01126,マクフィ,ローズアダージョ,ディープインパクト,-0.9291077402565248,5
7,4,8,エイヘンハールト,牡3,57.0,西村淳,高野,480(+10),栗東,2022105557,01171,ブリックスアンドモルタル,リバティハイツ,キングカメハメハ,-1.4920585143357517,6
8,5,9,アサクサヴィーナス,牝5,56.0,三浦,高柳瑞,446(-4),美浦,2020102741,01122,モーリス,アサクサティアラ,ディープインパクト,-1.6399473007437884,8
9,5,10,ドゥラルーナ,牝3,51.0,★河原田,清水久,454(-20),栗東,2022101725,01204,ドゥラメンテ,エリザベスムーン,ダンスインザダーク,-1.920713007760054,11
10,6,11,ガンマジーティーピ,牡3,57.0,佐々木,渡辺,464(+2),栗東,2022106123,01197,カレンブラックヒル,ダームドゥラック,シンボリクリスエス,-1.846651446075891,9
11,6,12,イージーブリージー,牝4,56.0,亀田,伊坂,440(0),美浦,2021105035,01176,トーセンラー,コージーロージー,Pleasantly Perfect,-2.5092626701158762,14
12,7,13,ディーエストッキー,牡4,58.0,中井,橋口,470(+2),栗東,2021105098,01141,レッドスパーダ,セデュウシング,アグネスタキオン,-4.420285176983269,18
13,7,14,ビーグラッド,牝4,56.0,池添,岡田,444(+4),栗東,2021100683,01032,エピファネイア,シャブリ,ディープインパクト,1.0722828282427521,2
14,7,15,レーヴジーニアル,セ4,58.0,吉田隼,松永幹,488(+2),栗東,2021105295,01095,モーリス,レッドリヴェール,ステイゴールド,1.3880441947637436,1
15,8,16,メトロポリターナ,牝4,56.0,原,粕谷,490(-24),美浦,2021110040,01184,Masar,ゴールデングローブ,Shamardal,-3.120455551772377,15
16,8,17,ハルオーブ,牡5,56.0,△柴田裕,武井,482(+4),美浦,2020104732,01212,ディーマジェスティ,ハルダヨリ,ファルブラヴ,-1.8761218690694528,10
17,8,18,ユーティジャーニー,牝3,55.0,ジェルー,矢嶋,420(-6),美浦,2022102088,05680,ヤングマンパワー,リノワールド,オルフェーヴル,-2.324448210138228,13
