,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウォーターサグラダ,牡2,56.0,ルメール,武幸,422(0),栗東,2023105190,05339,シルバーステート,シャイニングサヤカ,キングヘイロー,-2.3810542475263845,12
1,1,2,サンマルマニック,牝2,51.0,★河原田,千田,390(0),栗東,2023107495,01204,タリスマニック,マリア,ディープインパクト,-1.63171768344891,8
2,2,3,セリエンクーニゲン,牝2,55.0,戸崎圭,田中博,464(0),美浦,2023110025,05386,Kingman,Serienheilige,Holy Roman Emperor,-3.15880793145436,16
3,2,4,ゲデヒトニス,牝2,55.0,国分優,小笠,446(0),美浦,2023104630,01125,レイデオロ,ニシノシルエット,アグネスタキオン,-1.2714949440879735,6
4,3,5,マイティキングダム,牡2,56.0,富田,加藤公,460(0),栗東,2023101501,01168,ビッグアーサー,クリノエカテリーナ,スズカマンボ,-1.6863054471379897,9
5,3,6,リバージュエル,牝2,54.0,☆松本,高柳瑞,424(0),美浦,2023102560,01191,ダノンプレミアム,アルファジップ,City Zip,-1.3214767905195102,7
6,4,7,ビロングトゥミー,牝2,52.0,▲森田,前川,452(0),栗東,2023105967,01222,ジャスタウェイ,メモリーコバルト,プリサイスエンド,-2.887488722968265,15
7,4,8,エフハリスト,牝2,55.0,吉田隼,奥村武,522(0),美浦,2023105800,01095,ロードカナロア,シグナライズ,Frankel,0.2001991172099129,3
8,5,9,スイートポメロ,牝2,55.0,原,森田,390(0),栗東,2023102133,01184,ダノンプレミアム,エレスチャル,ショウナンカンプ,-1.8663243828652047,11
9,5,10,トレフォイルノット,牡2,56.0,岩田望,西田,490(0),美浦,2023107130,01174,ミッキーアイル,トリフォリウム,ドゥラメンテ,-2.657878112066477,13
10,6,11,リヴァイ,牡2,56.0,ジェルー,高野,504(0),栗東,2023103585,05680,サートゥルナーリア,ランドスケープ,ジャスタウェイ,-2.8651093557936522,14
11,6,12,ゴーゴーリチャード,牡2,56.0,武豊,庄野,502(0),栗東,2023101399,00666,スワーヴリチャード,ベルモンタージュ,アフリート,0.011538094239037358,4
12,7,13,ユイノスレチガイ,牡2,56.0,長岡,深山,448(0),美浦,2023105973,01142,ダノンプレミアム,ハマギク,Lawman,-1.815580058314441,10
13,7,14,サンジルダール,牝2,55.0,西村淳,牧浦,428(0),栗東,2023103582,01171,レイデオロ,ラブリーベルナデット,Wilburn,-4.470483256041159,17
14,8,15,テムホウサク,牝2,55.0,国分恭,畑端,392(0),栗東,2023100480,01124,ダノンプレミアム,スズカマンサク,ロードカナロア,-0.003114980687699702,5
15,8,16,エルヴィッタ,牝2,55.0,佐々木,武英,456(0),栗東,2023103573,01197,ロードカナロア,メンディド,Broken Vow,0.7931519253586966,2
16,8,17,テクノピーチ,牝2,55.0,松山,橋口,456(0),栗東,2023102739,01126,モーリス,ラルシュドール,シンボリクリスエス,2.2904641441863207,1
