,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,トコシエノヒトミ,牝2,53.0,△長浜,小笠,412(+4),美浦,2023102699,01214,ゴールドドリーム,サテラノサト,ディープブリランテ,-0.7931970140182171,4
1,1,2,ベンガルボダイジュ,牡2,53.0,▲佐藤,杉浦,432(-4),美浦,2023103450,01207,ルーラーシップ,ステラプラド,ハーツクライ,-1.9728538686025292,15
2,2,3,ベアフォースワン,牡2,56.0,木幡巧,杉浦,450(-4),美浦,2023101307,01162,カレンブラックヒル,ノアウイニング,クリプティックラスカル,-1.7786305899465678,12
3,2,4,イーガービーバー,牡2,53.0,▲石神道,和田郎,470(+8),美浦,2023100234,01209,トランセンド,スーリール,スペシャルウィーク,-1.0780308519611463,6
4,3,5,ヘヴンリースカイ,牝2,55.0,木幡初,竹内,496(+10),美浦,2023106515,01153,タリスマニック,ヘヴンリーブライド,ロードカナロア,-2.5742125856540303,16
5,3,6,トモジャオーリー,牝2,55.0,津村,鈴木伸,438(-2),美浦,2023103068,01092,モズアスコット,トモジャプリマ,ブラックタイド,0.07609065343883556,1
6,4,7,フェスティヴハート,牝2,55.0,柴田大,畠山,496(-4),美浦,2023104526,01009,アジアエクスプレス,ホワイトショーコ,オルフェーヴル,-0.41712037355894116,2
7,4,8,フクシマグランツ,牝2,55.0,木幡育,松永康,378(-8),美浦,2023101965,01167,タワーオブロンドン,ゴルディロックス,オルフェーヴル,-1.8924137315076475,14
8,5,9,オリエンタルガール,牝2,55.0,横山琉,相沢,402(+2),美浦,2023101564,01192,カリフォルニアクローム,サドキンザン,オルフェーヴル,-1.7752562136269725,11
9,5,10,タイキプレジール,牡2,56.0,石橋脩,矢野,494(0),美浦,2023102182,01077,ダノンプレミアム,ピアレジーナ,タイキシャトル,-0.5250084413732389,3
10,6,11,サトノエスケープ,牡2,56.0,横山武,久保田,482(+8),美浦,2023106932,01170,ジャスタウェイ,エルフィンコーブ,Adios Charlie,-1.358089485079963,8
11,6,12,ヴェリタスポルタ,牡2,53.0,▲舟山,菊川,502(+2),美浦,2023102034,01221,シスキン,マルチェリブレイン,クロフネ,-1.7679712325455126,10
12,7,13,タイセイギガース,牡2,56.0,丹内,伊藤圭,502(0),美浦,2023100703,01091,セイウンコウセイ,イエスアイキャン,スマートボーイ,-1.0798135180334205,7
13,7,14,オテモヤン,牝2,52.0,▲遠藤,本間,458(-2),美浦,2023109104,01218,ロードバリオス,ドリーボンズレガシー,Proud Citizen,-1.7420232974173142,9
14,8,15,ドナソール,牝2,55.0,荻野極,畠山,470(+2),美浦,2023100151,01160,マテラスカイ,ポッドジゼル,ゴールドアリュール,-1.0685628948825532,5
15,8,16,ニシノガランテ,牝2,52.0,▲上里,牧,454(+4),美浦,2023106270,01217,ファインニードル,セイウンリリシイ,ダイワメジャー,-1.8748960512832211,13
