,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,カフェラジェム,牡2,56.0,横山和,柄崎,518(0),美浦,2023102248,01140,カリフォルニアクローム,ルミエールカフェ,マンハッタンカフェ,-2.0004301084587937,11
1,2,2,タニセンローマ,牡2,56.0,マーカンド,斎藤誠,458(0),美浦,2023101095,05626,シャンハイボビー,メイシャイン,シンボリクリスエス,-1.047099324813133,6
2,3,3,サウジバラード,牡2,56.0,丸山,加藤征,468(0),美浦,2023103519,01127,ジャスタウェイ,フィジオクラート,Doctor Dino,-1.9355572120712725,10
3,4,4,コパノミラノ,牡2,56.0,柴田大,上原博,496(0),美浦,2023101578,01009,コパノリッキー,テーオーキャンディ,エイシンフラッシュ,-1.6735611642307853,8
4,4,5,ジュワネング,牝2,55.0,荻野極,栗田,472(0),美浦,2023107196,01160,Gun Runner,ブリリアントカット,Speightstown,-0.6215723111754528,3
5,5,6,プリンセスダーコ,牝2,53.0,△長浜,清水英,478(0),美浦,2023109055,01214,マクフィ,エイシンエトワール,ディープインパクト,-2.388680406671211,12
6,5,7,メイプルインパクト,牡2,56.0,丸田,南田,544(0),美浦,2023104871,01117,シルバーステート,テイコフトウショウ,タイキシャトル,-1.775985862017193,9
7,6,8,バッハ,牡2,56.0,横山武,中舘,466(0),美浦,2023100318,01170,ホッコータルマエ,トーセンミルキー,クロフネ,-3.022549938127856,13
8,6,9,ダイユウサルターレ,牡2,56.0,菊沢,松永康,510(0),美浦,2023102809,01161,サートゥルナーリア,ラストワルツ,ゼンノロブロイ,-0.8072515821070599,4
9,7,10,アメリカンサクラ,牡2,56.0,菅原明,矢作,558(0),栗東,2023110080,01179,Liam's Map,Schon,Harlan's Holiday,-0.560772453215038,2
10,7,11,ビップブレット,牡2,56.0,内田博,田島,492(0),美浦,2023103841,00422,アルアイン,マナエヴァ,クロフネ,-1.0663523628351461,7
11,8,12,ユアフェリシティ,牡2,56.0,原田和,千葉,480(0),美浦,2023105137,01143,ルヴァンスレーヴ,ゴールドグレース,エリシオ,-0.8805609490205555,5
12,8,13,エラルディーク,牝2,55.0,丹内,宮田,478(0),美浦,2023110006,01091,Sottsass,Noblesse Oblige,Myboycharlie,-0.43785671954962474,1
