,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ピュール,牡2,54.0,△長浜,久保田,400(0),美浦,2023105784,01214,ダノンプレミアム,アイポステリー,ロードカナロア,-2.4965413986349354,13
1,1,2,ルプルミエラムール,牝2,55.0,荻野極,加藤征,454(0),美浦,2023107392,01160,ブリックスアンドモルタル,ジュンハーツ,ハーツクライ,-1.5367546884512142,7
2,2,3,イッテルビウム,牡2,56.0,小林凌,土田,472(0),美浦,2023102275,01177,ファインニードル,コズミックレイズ,モンテロッソ,0.1460028003641256,1
3,2,4,ヘヴンズドライブ,牝2,52.0,▲石神道,和田勇,420(0),美浦,2023104438,01209,ダノンスマッシュ,マーレグリーン,ジャングルポケット,-1.9226890446319056,8
4,3,5,ベアハンドキャッチ,牡2,56.0,丸田,池上,492(0),美浦,2023107400,01117,ミスターメロディ,ディアルーモ,ネオユニヴァース,-1.0806868014484465,6
5,3,6,キッショウダラニ,牡2,56.0,木幡巧,牧,436(0),美浦,2023106095,01162,リオンディーズ,ダラニ,サクラバクシンオー,-0.5079491417429971,4
6,4,7,アクシズ,牡2,53.0,▲小林美,尾形,434(0),美浦,2023105799,01206,ダノンプレミアム,グラナダ,Galileo,-2.2463405677018726,10
7,4,8,リナシタ,牝2,55.0,丹内,清水英,442(0),美浦,2023100290,01091,ダノンスマッシュ,エポキシ,ディープインパクト,-2.3928277911171265,12
8,5,9,モンロワイヤル,牡2,56.0,マーカンド,牧浦,464(0),栗東,2023100926,05626,フィレンツェファイア,サンドスラッシュ,Holy Roman Emperor,-2.9676980864615787,15
9,5,10,サムハラ,牡2,53.0,▲石田,新開,448(0),美浦,2023104521,01203,サートゥルナーリア,ラブローレル,ブライアンズタイム,-4.331211865716412,16
10,6,11,クォーツテソーロ,牝2,52.0,▲舟山,奥平,422(0),美浦,2023106759,01221,ダノンバラード,ワイルドソース,Exceed And Excel,-0.24562332650931246,3
11,6,12,ニシノセイドウ,牡2,56.0,津村,伊藤大,450(0),美浦,2023106269,01092,リーチザクラウン,セイウンヒロイン,スクリーンヒーロー,-0.156038323218026,2
12,7,13,アンジェラス,牝2,55.0,横山和,上原佑,438(0),美浦,2023105814,01140,ロードカナロア,フェリス,ジャングルポケット,-2.0440047929703273,9
13,7,14,ミヤカグラ,牝2,55.0,菊沢,田村,412(0),美浦,2023105567,01161,イスラボニータ,フィンランディア,Singspiel,-0.791296646206352,5
14,8,15,ノーブルブロウ,牝2,55.0,菅原明,中川,448(0),美浦,2023106704,01179,レッドファルクス,ノーブルルージュ,ショウナンカンプ,-2.3527240435690766,11
15,8,16,ミルトハーバー,牡2,56.0,横山琉,鈴木慎,448(0),美浦,2023102545,01192,レイデオロ,レジーナフォルテ,アルデバラン,-2.956885332369647,14
