,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エールトゥヘヴン,牡6,58.0,北村友,戸田,462(-2),美浦,2019101416,01102,ロードカナロア,キストゥヘヴン,アドマイヤベガ,-1.1608650038301933,4
1,1,2,メイショウカイト,牝7,56.0,団野,荒川,466(0),栗東,2018103368,01180,ラブリーデイ,デンコウデア,スペシャルウィーク,-1.8422106667211768,7
2,2,3,ビップジーニー,牡4,58.0,松若,松下,494(+8),栗東,2021105812,01154,サトノアラジン,ムーンライトダンス,Sinndar,0.25855535092917237,1
3,2,4,インフローレ,牝3,53.0,◇今村,寺島,440(-2),栗東,2022102729,01193,リオンディーズ,キュイキュイ,ハービンジャー,-2.2302096387993955,10
4,3,5,モズアンタレス,牝5,56.0,Ｍデムーロ,飯田,498(-12),栗東,2020106519,05212,グランプリボス,モズフリムカナイデ,クロフネ,-2.374297008653169,11
5,3,6,シアター,牝4,53.0,▲田山,茶木,452(+2),栗東,2021103299,01220,リアルスティール,エルテアトロ,キングカメハメハ,-2.637007420203913,12
6,4,7,クイックバイオ,牝4,56.0,田口,畑端,498(0),栗東,2021105374,01208,ブリックスアンドモルタル,アニメイトバイオ,ゼンノロブロイ,-0.7299849281541516,2
7,4,8,スイミーユニバンス,牝5,56.0,和田竜,平田,426(-18),栗東,2020103632,01018,ドゥラメンテ,マンビア,アルデバラン,-1.3973461055940994,6
8,5,9,テラステラ,牡5,58.0,斎藤,矢作,480(+4),栗東,2020104083,01178,モーリス,ステラリード,スペシャルウィーク,-3.2926001290331484,14
9,5,10,ルージュスエルテ,牝4,56.0,鮫島駿,国枝,468(-12),美浦,2021105863,01157,ハーツクライ,リュズキナ,Storm Cat,-0.7658843258027788,3
10,6,11,エイムフォーエース,牡4,58.0,酒井,武井,438(0),美浦,2021104167,01034,サトノアラジン,ラストメッセージ,ジャングルポケット,-2.7603799124667883,13
11,6,12,オンザブルースカイ,牡3,57.0,菱田,谷,460(0),栗東,2022104163,01144,ミスターメロディ,フロリール,クロフネ,-3.783709196888185,17
12,7,13,サダメ,牝4,56.0,横山典,畑端,456(-6),栗東,2021103862,00660,ディスクリートキャット,サテラノサト,ディープブリランテ,-2.0325759242669945,8
13,7,14,アジュマン,牡3,57.0,高杉,石坂,474(0),栗東,2022101241,01213,アルアイン,ジレーネ,キングカメハメハ,-3.7389613572818012,16
14,8,15,シャイフ,牡3,57.0,プーシャン,池添,476(0),栗東,2022104985,05678,ミッキーアイル,ファディラー,Monsun,-1.330802201116868,5
15,8,16,レザンノワール,牡4,58.0,小崎,伊藤圭,468(+2),美浦,2021104665,01152,シルバーステート,ララサンタフェーズ,スペシャルウィーク,-3.67860107253717,15
16,8,17,チューラワンサ,牝3,54.0,☆吉村,高野,432(-4),栗東,2022104918,01216,レイデオロ,ディーパワンサ,ディープブリランテ,-2.1440842232124724,9
