,式別,馬番,配当,人気
0,単勝,2,330,2
1,複勝,2,150,1
2,複勝,7,420,6
3,複勝,9,310,5
4,枠連,2-6,3710,10
5,馬連,2-7,3700,13
6,ワイド,2-7,830,8
7,ワイド,2-9,680,7
8,ワイド,7-9,2740,24
9,馬単,2→7,5520,19
10,3連複,2-7-9,8780,25
11,3連単,2→7→9,39970,123
