,式別,馬番,配当,人気
0,単勝,5,5030,9
1,複勝,5,420,5
2,複勝,4,110,1
3,複勝,1,290,4
4,枠連,4-5,350,2
5,馬連,4-5,3250,9
6,ワイド,4-5,1030,11
7,ワイド,1-5,4520,31
8,ワイド,1-4,430,4
9,馬単,5→4,11690,24
10,3連複,1-4-5,9400,23
11,3連単,5→4→1,130120,200
