,式別,馬番,配当,人気
0,単勝,6,5820,10
1,複勝,6,1140,12
2,複勝,5,350,6
3,複勝,2,250,4
4,枠連,3-3,20820,31
5,馬連,5-6,26330,55
6,ワイド,5-6,4710,45
7,ワイド,2-6,3940,41
8,ワイド,2-5,1240,15
9,馬単,6→5,69200,122
10,3連複,2-5-6,36580,113
11,3連単,6→5→2,352040,879
