,式別,馬番,配当,人気
0,単勝,1,170,1
1,複勝,1,110,1
2,複勝,9,160,3
3,複勝,7,140,2
4,枠連,1-7,270,1
5,馬連,1-9,530,2
6,ワイド,1-9,280,3
7,ワイド,1-7,200,1
8,ワイド,7-9,600,5
9,馬単,1→9,770,3
10,3連複,1-7-9,1160,2
11,3連単,1→9→7,3520,5
