,式別,馬番,配当,人気
0,単勝,9,210,1
1,複勝,9,110,1
2,複勝,3,150,3
3,複勝,8,140,2
4,枠連,3-8,540,2
5,馬連,3-9,690,3
6,ワイド,3-9,260,3
7,ワイド,8-9,200,1
8,ワイド,3-8,380,6
9,馬単,9→3,1080,4
10,3連複,3-8-9,830,2
11,3連単,9→3→8,3550,6
