,式別,馬番,配当,人気
0,単勝,1,350,1
1,複勝,1,160,1
2,複勝,4,190,3
3,複勝,6,330,6
4,枠連,1-3,610,1
5,馬連,1-4,740,1
6,ワイド,1-4,400,1
7,ワイド,1-6,1050,13
8,ワイド,4-6,970,11
9,馬単,1→4,1430,1
10,3連複,1-4-6,3070,6
11,3連単,1→4→6,13660,27
