,式別,馬番,配当,人気
0,単勝,9,4640,8
1,複勝,9,860,8
2,複勝,6,340,6
3,複勝,10,130,1
4,枠連,5-7,2270,10
5,馬連,6-9,30890,41
6,ワイド,6-9,7240,45
7,ワイド,9-10,2220,23
8,ワイド,6-10,710,8
9,馬単,9→6,72080,84
10,3連複,6-9-10,21880,58
11,3連単,9→6→10,267040,472
