,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,タマカヅラ,牝4,56.0,松山 弘平,斎藤 誠,,美浦,2022105623,01126,フィエールマン,アミカブルナンバー,ダイワメジャー,2.447853976051033,1
1,2,2,アオイレーギーナ,牝4,56.0,池添 謙一,宮地 貴稔,,栗東,2022102939,01032,リアルスティール,マチャプチャレ,ヨハネスブルグ,-1.8369230735649995,7
2,3,3,ガットネロ,牝6,56.0,吉村 誠之助,東田 明士,,栗東,2020105073,01216,アメリカンペイトリオット,ブラックシュガー,ブラックタイド,-2.340820250725675,8
3,4,4,リリーフィールド,牝4,56.0,西村 淳也,小崎 憲,,栗東,2022105718,01171,モズアスコット,ハイリリー,アグネスタキオン,1.529741684376444,2
4,4,5,ルシード,牡4,58.0,北村 友一,田島 俊明,,美浦,2022103592,01102,スクリーンヒーロー,ローゼンタール,ロージズインメイ,-0.03247094690867073,3
5,5,6,トーセントラム,牡6,58.0,荻野 極,佐藤 吉勝,,美浦,2020102535,01160,ヴァンキッシュラン,ローザデルドバイ,Dubai Destination,-2.502511847472664,10
6,5,7,マリノトニトゥルス,牝4,56.0,Ｔ．ハマーハンセ,武市 康男,,美浦,2022101290,05676,サンダースノー,ナオミマリア,キングカメハメハ,-1.033665447018458,5
7,6,8,ウィップスティッチ,牝5,56.0,田口 貫太,庄野 靖志,,栗東,2021105253,01208,スワーヴリチャード,メンディド,Broken Vow,-2.5385170093716356,11
8,6,9,スペルキャスター,牝6,53.0,▲森田 誠也,蛯名 利弘,,美浦,2020102674,01222,ロードカナロア,スペルバインド,ゴールドアリュール,-2.755918286089039,13
9,7,10,エクストラバック,牡5,58.0,幸 英明,西園 正都,,栗東,2021110023,00732,Iffraaj,エクストラマイル,Frankel,-2.409913499631655,9
10,7,11,モーデン,牡8,58.0,荻野 琢真,加藤 公太,,栗東,2018100442,01112,モーリス,マートンパーク,フレンチデピュティ,-0.9902017559294681,4
11,8,12,インプロバイザー,牡7,58.0,団野 大成,東田 明士,,栗東,2019104498,01180,ダイワメジャー,リトルゲルダ,Closing Argument,-2.600805106370357,12
12,8,13,インフローレ,牝4,56.0,藤岡 佑介,寺島 良,,栗東,2022102729,01093,リオンディーズ,キュイキュイ,ハービンジャー,-1.2053226642649442,6
