,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ゼルノードゥス,牝2,55.0,木幡巧,中竹,474(0),栗東,2023104553,01162,レイデオロ  ,フルマークス  ,Kitten's Joy  (米)  ,-2.266023481920403,16
1,1,2,ヘリオドール,牝2,55.0,吉田隼,和田雄,454(0),美浦,2023103430,01095,レイデオロ  ,シーニーンガール  Seaneen Girl(米)  ,Spring At Last  ,-2.8136409078788946,17
2,2,3,フロンテアムーン,牝2,52.0,舟山瑠泉,国枝,414(0),美浦,2023102172,01221,コントレイル  ,フロンテアクイーン  ,メイショウサムソン  ,-1.452304628768124,13
3,2,4,ノーザンタイタン,牝2,55.0,横山武,中舘,440(0),美浦,2023105275,01170,モーリス  ,オーサムウインド  ,ディープインパクト  ,-0.1349021538895031,3
4,3,5,フォセットジェンヌ,牝2,55.0,野中,和田勇,410(0),美浦,2023103237,01158,レイデオロ  ,カーフムーンベイ  Calf Moon Bay(米)  ,Bodemeister  ,-1.4143675048452986,12
5,3,6,ピエドゥラパン,牝2,55.0,荻野極,千葉,460(0),美浦,2023103487,01160,エピファネイア  ,トロワゼトワル  ,ロードカナロア  ,0.8827376083372136,1
6,4,7,オーシャンドリーム,牝2,52.0,▲石神道,水野,494(0),美浦,2023106154,01209,サトノダイヤモンド  ,トゥエルブナインズ  ,ハービンジャー  Harbinger(英)  ,-0.7302364394909775,9
7,4,8,バルボアパーク,牝2,55.0,ルメール,田中博,498(0),美浦,2023107172,05339,サートゥルナーリア  ,ファイネストシティ  Finest City(米)  ,City Zip  (米)  ,-1.8240419075145842,14
8,5,9,アリアベルデ,牝2,55.0,石橋脩,清水久,452(0),栗東,2023105226,01077,サートゥルナーリア  ,バウンシーチューン  ,ステイゴールド  ,-0.9630883444900956,11
9,5,10,ブライトエアリー,牝2,55.0,横山琉,相沢,464(0),美浦,2023102362,01192,ウインブライト  ,イルジオーネ  ,ワークフォース  Workforce(英)  ,-1.832349021664888,15
10,6,11,キャリアビジョン,牝2,53.0,△長浜,西田,408(0),美浦,2023103805,01214,シスキン  Siskin(米)  ,パラレルキャリア  ,シンボリクリスエス  ,-0.4136819082621973,7
11,6,12,ミッキーパラソル,牝2,55.0,横山和,久保田,472(0),美浦,2023107261,01140,ダノンスマッシュ  ,ミッキーローズ  ,ディープインパクト  ,-0.4062690486357008,6
12,7,13,ティンブロポップ,牝2,55.0,大野,和田勇,444(0),美浦,2023102065,01096,ジャスタウェイ  ,フィオーレカフェ  ,アイルハヴアナザー  I'll Have Another(米)  ,0.8207926484369967,2
13,7,14,スカイドリーマー,牝2,55.0,三浦,木村,442(0),美浦,2023104406,01122,コントレイル  ,フォローアドリーム  ,Giant's Causeway  (米)  ,-0.5317223020238607,8
14,8,15,ミルトメロディー,牝2,55.0,原,青木,426(0),美浦,2023100397,01184,インディチャンプ  ,メイショウホナミ  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.149802199536573,4
15,8,16,エルミー,牝2,55.0,西村淳,中川,430(0),美浦,2023103898,01171,アドマイヤマーズ  ,ハヴユーゴーンアウェイ  Haveyougoneaway(米)  ,Congrats  (米)  ,-0.9114268685405842,10
16,8,17,ヒナタ,牝2,55.0,津村,上原佑,436(0),美浦,2023105457,01092,スワーヴリチャード  ,アモローサ  ,スクリーンヒーロー  ,-0.2816705842504523,5
