,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サバイバルトゥルー,牝2,52.0,▲石神道,和田雄,436(0),美浦,2023101401,01209,ルーラーシップ  ,サバイバルポケット  ,ジャングルポケット  ,-0.8285601070245486,10
1,2,2,クイーンズホリデー,牝2,55.0,荻野極,林,492(0),美浦,2023100941,01160,オルフェーヴル  ,タイキオードリー  ,キングカメハメハ  ,-2.1819624888424394,15
2,2,3,ガーネットテソーロ,牝2,52.0,▲舟山,高木,474(+14),美浦,2023106734,01221,シルバーステート  ,アンカーテソーロ  ,Giant's Causeway  (米)  ,-0.32210081464551454,5
3,3,4,エコールナヴァール,牝2,55.0,ルメール,森一,474(0),美浦,2023107060,05339,アドマイヤマーズ  ,ジューヌエコール  ,クロフネ  ,-1.25274175406615,13
4,3,5,ウィングブルー,牝2,55.0,斎藤,斎藤誠,502(+2),美浦,2023105317,01178,アドマイヤマーズ  ,パーリーアヴェニュー  Pearly Avenue(英)  ,Anabaa  ,-0.3149984982888082,4
5,4,6,ソーマッチ,牝2,52.0,遠藤汰月,鈴木伸,430(+4),美浦,2023104870,01218,ロジャーバローズ  ,タケショウナデシコ  ,スペシャルウィーク  ,-1.079156396257023,12
6,4,7,フライスカイハイ,牝2,55.0,吉田隼,菊川,414(-2),美浦,2023103544,01095,ロードカナロア  ,ベイトゥベイ  Bay to Bay(米)  ,Sligo Bay  ,-1.531351808055061,14
7,5,8,レヴェランジェ,牝2,55.0,津村,鈴木慎,442(+2),美浦,2023103694,01092,サングレーザー  ,スキャットレディビーダンシング  Scatladybdancing(米)  ,Scat Daddy  (米)  ,-0.9062070694230051,11
8,5,9,ナタール,牝2,52.0,▲佐藤,杉浦,496(+4),美浦,2023100587,01207,Saxon Warrior  (安平町)  ,タートレッテ  Tartlette(英)  ,Champs Elysees  ,-0.6672140568193669,7
9,6,10,ロココ,牝2,55.0,丸山,根本,448(+14),美浦,2023103288,01127,ミスターメロディ  ,ジュモートリステ  ,ハービンジャー  Harbinger(英)  ,0.7168155857175297,1
10,6,11,ニシノガランテ,牝2,55.0,木幡巧,牧,450(+8),美浦,2023106270,01162,ファインニードル  ,セイウンリリシイ  ,ダイワメジャー  ,-0.1897760494235564,2
11,7,12,ロンドンプライド,牝2,55.0,吉田豊,竹内,428(-26),美浦,2023100963,00733,リオンディーズ  ,マイアトラクション  ,ディープインパクト  ,-0.24413739905979362,3
12,7,13,エンゼルランプ,牝2,55.0,嶋田,武市,442(+6),美浦,2023104149,01134,ダノンプレミアム  ,アルカンジュ  ,チチカステナンゴ  Chichicastenango(仏)  ,-0.4939295267210921,6
13,8,14,アーティラリー,牝2,55.0,菊沢,松山,490(-2),美浦,2023105452,01161,ホッコータルマエ  ,グリズリダンス  ,ゴールドアリュール  ,-0.7152714764711805,8
14,8,15,ジャストビコーズ,牝2,55.0,横山武,武井,478(+4),美浦,2023104065,01170,インディチャンプ  ,イナズマアマリリス  ,スエヒロコマンダー  ,-0.7180359540926257,9
