,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アレーティア,牝3,54.0,北村友,田中克,504(+8),栗東,2022100101,01102,ブリックスアンドモルタル  Bricks and Mortar(米)  ,リアルヴィーナス  ,ネオユニヴァース  ,-1.8650954045464143,10
1,2,2,デアルーチェ,牝3,52.0,△鷲頭,井上,480(-8),栗東,2022105039,01202,ドレフォン  Drefong(米)  ,ベルワトリング  Belle Watling(智)  ,Dushyantor  ,-3.5612354495164986,14
2,2,3,キョラムン,牝3,54.0,高杉,石橋,462(+4),栗東,2022107147,01213,カレンブラックヒル  ,ネリヤカナヤ  ,タイキシャトル  ,0.653843163014285,4
3,3,4,プレゼンティーア,牝4,56.0,坂井,田中克,490(-4),栗東,2021102153,01163,マジェスティックウォリアー  Majestic Warrior(米)  ,キョウエイカプリス  ,ゴールドアリュール  ,1.3868362596723558,1
4,3,5,ラピダリア,牝4,56.0,富田,吉田,472(-10),栗東,2021100652,01168,マジェスティックウォリアー  Majestic Warrior(米)  ,ベルクリア  ,ヴァーミリアン  ,-4.708611841254978,15
5,4,6,ブロードグリン,牝4,55.0,☆吉村,中村,454(+10),栗東,2021105465,01216,ルーラーシップ  ,カイゼリン  ,アドマイヤベガ  ,-0.47962191295317175,7
6,4,7,バシリス,牝3,52.0,◇今村,寺島,460(-2),栗東,2022106631,01193,シニスターミニスター  Sinister Minister(米)  ,キングベイビー  ,マンハッタンカフェ  ,1.1576851687591658,3
7,5,8,ゴーオンパーパス,牝3,54.0,小沢,長谷川,444(+11),栗東,2022105920,01185,ルヴァンスレーヴ  ,ヒカルダイヤモンド  ,アグネスタキオン  ,-1.9615183681097887,11
8,5,9,ロンシャンクイーン,牝5,56.0,佐々木,野中,446(-2),栗東,2020103274,01197,ミッキーアイル  ,エノラ  Enora(独)  ,Noverre  (米)  ,-2.2436604516122918,12
9,6,10,ルルフィーユ,牝4,53.0,▲和田陽,谷,452(-8),栗東,2021102894,01223,マクフィ  Makfi(英)  ,デューフォール  Dewfall(愛)  ,Medaglia d'Oro  ,-0.2423361965028823,6
10,6,11,スニーカースキル,牝3,54.0,戸崎圭,杉山晴,494(0),栗東,2022105964,05386,キズナ  ,ストリートバンド  Street Band(米)  ,Istan  ,-0.18614037721963758,5
11,7,12,ルクスデイジー,牝3,52.0,◇永島,高橋亮,480(+28),栗東,2022101127,01187,カリフォルニアクローム  California Chrome(米)  ,スマートアストリア  ,ストラヴィンスキー  ,-0.9072787244640205,8
12,7,13,デュアルロール,牝3,54.0,岩田望,笹田,494(+6),栗東,2022106189,01174,モズアスコット  ,ヘイローフジ  ,キングヘイロー  ,1.2496066058127027,2
13,8,14,ステアハート,牝3,51.0,▲田山,新谷,474(-8),栗東,2022105385,01220,Gun Runner  (米)  ,スピーチ  Speech(米)  ,Mr Speaker  ,-3.1432542330275024,13
14,8,15,フルドド,牝3,54.0,長岡,茶木,466(+4),栗東,2022100630,01142,ジャスタウェイ  ,シンメイフジ  ,フジキセキ  ,-1.0859619473612574,9
