,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンセンチュリー,牡3,56.0,横山和,萩原,464(0),美浦,2022104814,01140,フィエールマン  ,シャンブルドット  ,Lope de Vega  ,-1.772498431416133,15
1,1,2,ゴールドシーン,セ5,58.0,津村,林,454(+2),美浦,2020103727,01092,エピファネイア  ,ローガンサファイア  ,ダイワメジャー  ,-0.684814920822696,10
2,2,3,ユイノオールイン,牡3,56.0,木幡初,竹内,494(+6),美浦,2022102732,01153,モズアスコット  ,シンデレラ  ,ハーツクライ  ,-1.4268550978981398,14
3,2,4,プチプランス,牡3,56.0,西村淳,藤岡,498(+14),栗東,2022101565,01171,リアルスティール  ,シャイスター  Shyster(亜)  ,Equal Stripes  ,0.31970251632839175,5
4,3,5,ルミナスピラー,牝3,51.0,▲石神道,和田郎,428(-4),美浦,2022106701,01209,マクフィ  Makfi(英)  ,ビジャリカ  ,ディープインパクト  ,-1.839995263822779,16
5,3,6,オーケースマイル,牝3,54.0,横山琉,相沢,430(+8),美浦,2022101574,01192,スワーヴリチャード  ,レディオブヴェニス  Lady of Venice(仏)  ,Loup Solitaire  ,1.1134605653331124,2
6,4,7,フォルテフィオーレ,牡4,58.0,菊沢,上原佑,454(+2),美浦,2021100165,01161,ドゥラメンテ  ,ベルフィオーレ  ,ディープインパクト  ,-0.9379545042624834,12
7,4,8,ラガークイン,牝4,56.0,丹内,大久保,418(0),栗東,2021105416,01091,リアルインパクト  ,ウォークロニクル  ,ウォーエンブレム  War Emblem(米)  ,0.9652024042533324,3
8,5,9,メイリー,牝3,54.0,横山武,鈴木慎,446(+6),美浦,2022106741,01170,タワーオブロンドン  ,レイロー  ,オルフェーヴル  ,-0.6096972058405025,9
9,5,10,エルマーゴ,牡3,56.0,鮫島駿,加藤征,474(+4),美浦,2022105601,01157,サートゥルナーリア  ,ホーリーウーマン  Holly Woman(亜)  ,Tawqeet  ,-0.872661717566214,11
10,6,11,ルパヴィヨン,牝3,54.0,大野,小手川,468(0),美浦,2022105279,01096,イスラボニータ  ,オーレリアズベル  Aurelia's Belle(米)  ,Lemon Drop Kid  ,-0.006998620692715019,6
11,6,12,ルトンワージ,牡3,56.0,斎藤,斎藤誠,454(+2),美浦,2022104560,01178,レイデオロ  ,ダイワドレッサー  ,ネオユニヴァース  ,0.8902028889751072,4
12,7,13,チョングク,牡3,56.0,嶋田,南田,486(+6),美浦,2022104533,01134,ディープブリランテ  ,オフェーリアシチー  ,アドマイヤコジーン  ,-2.92294250716201,18
13,7,14,トウカイフルーレ,牡3,54.0,△長浜,野中,426(-4),栗東,2022102445,01214,ファインニードル  ,トウカイセンス  ,ハーツクライ  ,-1.1971531562954372,13
14,7,15,ダノンエンブレム,牡3,56.0,荻野極,宮田,444(+4),美浦,2022104893,01160,エピファネイア  ,ダノングレース  ,ディープインパクト  ,1.2221344941102545,1
15,8,16,サトノラポール,セ3,56.0,内田博,鹿戸,462(0),美浦,2022104786,00422,サートゥルナーリア  ,サトノユリア  ,ディープインパクト  ,-0.344455991791378,8
16,8,17,ルナルーチェット,牝3,54.0,三浦,国枝,420(+2),美浦,2022105233,01122,ブリックスアンドモルタル  Bricks and Mortar(米)  ,イルミナント  Illuminant(米)  ,Quality Road  ,-0.22591687590245102,7
17,8,18,ドリーミングアップ,牡4,58.0,吉田豊,高橋文,470(+8),美浦,2021103303,00733,エピファネイア  ,ジュデッカ  ,ディープインパクト  ,-2.099843070412111,17
