,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモオピニオン,牡5,58.0,和田竜,黒岩,508(-2),美浦,2020101258,01018,ダノンバラード  ,オピニオン  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.8480154229958854,5
1,2,2,セイウンガレオン,セ6,58.0,古川吉,奥平,528(-2),美浦,2019103158,01015,ドゥラメンテ  ,フィールグリュック  ,ストラヴィンスキー  ,-0.5043499878055022,3
2,3,3,オールマイデイズ,牡5,58.0,佐々木,矢嶋,502(-6),美浦,2020103718,01197,リアルスティール  ,ロザリンド  ,シンボリクリスエス  ,-1.194027232520368,6
3,4,4,スーパージョック,牡3,56.0,北村友一,佐々木,500(+8),栗東,2022103733,01102,デクラレーションオブウォー  ,イチリュウ  ,キングヘイロー  ,-0.4551084763132568,2
4,5,5,キュピドン,牡5,58.0,松若,森秀,516(-1),栗東,2020110065,01154,American Pharoah  (米)  ,Chocolate Pop  ,Cuvee  ,-3.001812590506569,10
5,5,6,ゴヴェルナーレリコ,牝4,56.0,菅原明,辻,444(+2),美浦,2021105085,01179,エイシンフラッシュ  ,スターズバース  ,タートルボウル  Turtle Bowl(愛)  ,-0.05269764114161213,1
6,6,7,タッチャブル,牡5,58.0,吉村,中村,516(0),栗東,2020105670,01216,リアルスティール  ,フルボイス  ,ルーラーシップ  ,-0.6952594427613412,4
7,6,8,テーオーライマン,牡3,56.0,高杉,宮,464(+10),栗東,2022103186,01213,ダノンバラード  ,テンキセキ  ,アグネスデジタル  ,-1.2858860228857505,7
8,7,9,ハナウマビーチ,牡3,56.0,松山,西園翔,518(+2),栗東,2022102874,01126,ゴールドドリーム  ,メイショウベーネ  ,スキャターザゴールド  Scatter the Gold(加)  ,-2.0293212332474306,9
9,7,10,シホノペルフェット,牡3,56.0,坂井,寺島,504(-6),栗東,2022104627,01163,マジェスティックウォリアー  Majestic Warrior(米)  ,アンソロジー  ,サクラバクシンオー  ,-3.6918143057002113,12
10,8,11,タガノマカシヤ,牡3,56.0,岩田望,中村,506(+4),栗東,2022107134,01174,アメリカンペイトリオット  ,タガノディーバ  ,フジキセキ  ,-2.0048537006199925,8
11,8,12,メイショウトム,牡4,58.0,田口,谷,478(-4),栗東,2021110065,01208,パレスマリス  ,Nothing But Tom  ,Street Cry  (愛)  ,-3.1746689829727552,11
