,式別,馬番,配当,人気
0,単勝,11,130,1
1,複勝,11,110,1
2,複勝,8,190,4
3,複勝,1,300,5
4,枠連,7-8,310,2
5,馬連,8-11,700,3
6,ワイド,8-11,310,3
7,ワイド,1-11,510,5
8,ワイド,1-8,1700,20
9,馬単,11→8,800,3
10,3連複,1-8-11,2650,10
11,3連単,11→8→1,5210,16
