,式別,馬番,配当,人気
0,単勝,10,1330,5
1,複勝,10,300,5
2,複勝,5,140,1
3,複勝,4,320,7
4,枠連,3-5,2170,9
5,馬連,5-10,2040,5
6,ワイド,5-10,760,5
7,ワイド,4-10,2810,32
8,ワイド,4-5,760,6
9,馬単,10→5,6110,21
10,3連複,4-5-10,8770,30
11,3連単,10→5→4,59120,201
