,式別,馬番,配当,人気
0,単勝,16,2870,11
1,複勝,16,1090,14
2,複勝,2,660,9
3,複勝,4,880,11
4,枠連,1-8,3610,18
5,馬連,2-16,35060,83
6,ワイド,2-16,8430,82
7,ワイド,4-16,12160,98
8,ワイド,2-4,5830,69
9,馬単,16→2,55110,145
10,3連複,2-4-16,180400,370
11,3連単,16→2→4,864780,1
