,式別,馬番,配当,人気
0,単勝,3,3900,9
1,複勝,3,1090,11
2,複勝,16,550,7
3,複勝,9,220,3
4,枠連,2-8,6770,20
5,馬連,3-16,37210,66
6,ワイド,3-16,9380,70
7,ワイド,3-9,3130,30
8,ワイド,9-16,1730,17
9,馬単,3→16,79430,135
10,3連複,3-9-16,54630,141
11,3連単,3→16→9,307470,799
