,式別,馬番,配当,人気
0,単勝,12,590,2
1,複勝,12,340,3
2,複勝,4,330,4
3,複勝,11,810,6
4,枠連,3-7,1490,5
5,馬連,4-12,1490,4
6,ワイド,4-12,540,5
7,ワイド,11-12,1290,15
8,ワイド,4-11,1330,14
9,馬単,12→4,3080,12
10,3連複,4-11-12,6190,21
11,3連単,12→4→11,28780,88
