,式別,馬番,配当,人気
0,単勝,2,1230,6
1,複勝,2,320,6
2,複勝,1,250,4
3,複勝,7,210,2
4,枠連,1-1,3970,19
5,馬連,1-2,4250,19
6,ワイド,1-2,1400,19
7,ワイド,2-7,1260,15
8,ワイド,1-7,1190,13
9,馬単,2→1,8170,35
10,3連複,1-2-7,9110,35
11,3連単,2→1→7,54980,202
