,式別,馬番,配当,人気
0,単勝,9,410,2
1,複勝,9,170,2
2,複勝,10,270,6
3,複勝,7,180,1
4,枠連,7-7,2300,10
5,馬連,9-10,2150,8
6,ワイド,9-10,710,7
7,ワイド,7-9,430,1
8,ワイド,7-10,900,11
9,馬単,9→10,3170,13
10,3連複,7-9-10,3550,7
11,3連単,9→10→7,21400,56
