,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キッシングセーラー,牝2,51.0,★河原田,緒方,栗東,2022100275,01204,ウインブライト ,ジャストアキッス ,エンパイアメーカー Empire Maker(米) ,-5.494602023539961,16
1,1,2,カツコノヒヤザケ,牡2,56.0,原田和,伊藤伸,美浦,2022101822,01143,フェノーメノ ,カツコノユメ ,スウェプトオーヴァーボード Swept Overboard(米) ,0.23268098065496717,4
2,2,3,ナンヨーエンペラー,牡2,55.0,☆泉谷,松永幹,栗東,2022104672,01182,モーリス ,ヴィレンスクラフト ,ダイワメジャー ,-3.496438135600392,10
3,2,4,サノノロンドン,牝2,51.0,★小林美,尾形,美浦,2022101314,01206,グレーターロンドン ,ハタノファベルジェ ,Lemon Drop Kid ,-4.586662400641387,14
4,3,5,ムーンナイト,牡2,53.0,▲長浜,黒岩,美浦,2022102164,01214,スワーヴリチャード ,ゴールドスカイ ,Kyllachy ,-2.470413252321541,8
5,3,6,アリアルブラック,牡2,56.0,斎藤,久保田,美浦,2022105278,01178,ロゴタイプ ,オープンユアアイズ ,ヴィクトワールピサ ,1.3953916795072292,3
6,4,7,アルマヴィーナス,牝2,55.0,丸山,中舘,美浦,2022100217,01127,サトノダイヤモンド ,アルマディヴァン ,メジロベイリー ,3.0350038189273367,1
7,4,8,ムコウジマドリーム,牡2,56.0,菊沢,岩戸,美浦,2022104262,01161,ヘンリーバローズ ,イタリアンフェッテ ,ヨハネスブルグ Johannesburg(米) ,2.226366987842388,2
8,5,9,バーケンヘッド,牡2,53.0,▲石神道,武井,美浦,2022105227,01209,アドマイヤマーズ ,アークロイヤル ,ハービンジャー Harbinger(英) ,-0.4941194000910123,5
9,5,10,ディアイライザ,牝2,53.0,△高杉,加藤和,美浦,2022103524,01213,ノヴェリスト Novellist(愛) ,スピリテッドエアー ,Danehill Dancer (愛) ,-3.684887261528543,11
10,6,11,マイネルゼウス,牡2,56.0,丹内,奥村武,美浦,2022106828,01091,ダノンバラード ,ビジュティエ ,オルフェーヴル ,-1.7920724655973699,7
11,6,12,マイホームヒロイン,牝2,55.0,黛,深山,美浦,2022103337,01109,ストーミーシー ,ユメノマイホーム ,ストーミングホーム Storming Home(英) ,-1.2133165152123606,6
12,7,13,サッカレッロ,牝2,54.0,☆小沢,坂口,栗東,2022105008,01185,ルーラーシップ ,ブリガアルタ ,コンデュイット Conduit(愛) ,-2.5890987020895295,9
13,7,14,グリスタン,牡2,55.0,☆横山琉,高橋文,美浦,2022102559,01192,アドマイヤマーズ ,エイシンシルダリア ,キングカメハメハ ,-4.374654931924743,13
14,8,15,ウインドラブハーツ,牝2,52.0,▲柴田裕,牧田,栗東,2022103513,01212,サトノアラジン ,グレイスミノル ,バゴ Bago(仏) ,-4.834679628177058,15
15,8,16,ヴァリラプトル,牝2,55.0,亀田,高野,栗東,2022105563,01176,オルフェーヴル ,ルーヴインペリアル Louve Imperiale(米) ,Giant's Causeway (米) ,-4.240917931322067,12
