,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニシノエピカリ,牝2,55.0,田辺,手塚,美浦,2022100724,01075,フィエールマン ,シーソルティキッス ,キングカメハメハ ,0.6278557989323201,1
1,2,2,オーシンブーケ,牝2,55.0,藤岡佑,斎藤誠,美浦,2022100993,01093,カレンブラックヒル ,アマゾーヌ ,エピファネイア ,-0.8006262103753269,6
2,3,3,エリカマユーリ,牝2,55.0,松山,堀,美浦,2022103781,01126,Quality Road ,ブレーヴアンナ ,War Front ,0.4500215812455176,2
3,4,4,ゴールデン,牝2,53.0,△小林脩,石毛,美浦,2022101861,01183,ゴールドシップ ,ツヅク ,マツリダゴッホ ,-4.116856491548692,11
4,5,5,アサアール,牝2,55.0,柴田大,蛯名利,美浦,2022106282,01009,ウインブライト ,コスモアンダルシア ,アドマイヤマックス ,-2.3866152611096596,9
5,6,6,ライラ,牝2,55.0,木幡巧,牧,美浦,2022103525,01162,キタサンブラック ,タニノジュレップ ,コロナドズクエスト Coronado's Quest(米) ,-2.285419378638945,7
6,6,7,テンミラージュ,牝2,55.0,内田博,深山,美浦,2022105414,00422,ルーラーシップ ,テンサイドカップ ,スピルバーグ ,-3.101608036850061,10
7,7,8,エストゥペンダ,牝2,55.0,三浦,高柳瑞,美浦,2022101192,01122,サートゥルナーリア ,エストレチャダ Estrechada(亜) ,Offlee Wild ,0.40433735331693377,3
8,7,9,アイスリーディング,牝2,55.0,荻野極,小笠,美浦,2022106995,01160,サンダースノー Thunder Snow(愛) ,クリッピングエリア ,シンボリクリスエス ,-2.3020455707976373,8
9,8,10,ビッグヴァレイ,牝2,55.0,岩田康,鹿戸,美浦,2022101919,05203,ドゥラメンテ ,スウィートアンドセイヴォリー Sweet and Savory(米) ,Storm Cat (米) ,-0.7862594581048037,5
10,8,11,ニシノカスガイ,牝2,55.0,大野,村田,美浦,2022107099,01096,サトノダイヤモンド ,セイウンチャーム ,Dominus ,-0.30150981431390694,4
