,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロワゾブルーチヌ,牡2,56.0,丸山,中尾,栗東,2022104140,01127,ジャスタウェイ ,ダノングラシアス ,マンハッタンカフェ ,-0.14373642939206777,4
1,2,2,オリエンタルボーイ,牡2,52.0,★小林美,菊川,美浦,2022101893,01206,ディーマジェスティ ,キタノタイセツ ,ヨハネスブルグ Johannesburg(米) ,-1.916711991386857,10
2,2,3,テーオーシュタルク,牡2,53.0,▲柴田裕,岡田,栗東,2022104708,01212,マジェスティックウォリアー Majestic Warrior(米) ,オーシャンビーナス ,リンカーン ,-3.2392126435472828,14
3,3,4,アルムチャーチル,牡2,56.0,亀田温心,北出,栗東,2022106567,01176,フォーウィールドライブ Four Wheel Drive(米) ,チャーリーズ ,キングカメハメハ ,-0.40440775001741464,5
4,3,5,ブルータス,牡2,56.0,石橋脩,高柳瑞,美浦,2022103703,01077,リオンディーズ ,エンパイアブルー ,エンパイアメーカー Empire Maker(米) ,-1.003860373072935,8
5,4,6,レイラインシチー,牡2,56.0,丹内,伊藤圭,美浦,2022103790,01091,ヘンリーバローズ ,ユアインマイハート ,ハーツクライ ,-0.41098558920762823,6
6,4,7,セブンスウェイ,牡2,56.0,丸田,清水英,美浦,2022101791,01117,ジャスタウェイ ,セブンスハーモニー ,シンボリクリスエス ,-2.891855018851905,12
7,5,8,レッドベルダンス,牡2,56.0,嶋田,手塚,美浦,2022104897,01134,レイデオロ ,ダンシングラグズ Dancing Rags(米) ,Union Rags ,0.06238970486990407,3
8,5,9,ムゾラシカ,牝2,52.0,▲川端,根本,美浦,2022109125,01195,エスケンデレヤ ,レッドランタン ,オレハマッテルゼ ,-2.9762818117013685,13
9,6,10,スナドケイ,牝2,52.0,▲石田,尾形,美浦,2022103751,01203,ルヴァンスレーヴ ,スターローズ ,スマートボーイ ,-3.664506468946804,15
10,6,11,ムーンストラック,牝2,55.0,菊沢,武市,美浦,2022104187,01161,シュヴァルグラン ,リンターバル Rinterval(愛) ,Desert Prince ,-2.153142299376238,11
11,7,12,ソルトチューダ,牡2,56.0,古川吉,木原,栗東,2022105914,01015,ルーラーシップ ,ピュアダイヤモンド ,フジキセキ ,-1.4665599013703174,9
12,7,13,ブレトワルダ,牡2,56.0,柴田善,新開,美浦,2022102965,00641,マジェスティックウォリアー Majestic Warrior(米) ,クイーンマザー ,ハーツクライ ,-0.8906289170867685,7
13,8,14,チュウワチーフ,牡2,55.0,☆西塚,小崎,栗東,2022110117,01200,Tom's d'Etat ,Figure ,Overanalyze ,1.2200252314604998,1
14,8,15,ハクサンミラクル,牡2,53.0,▲長浜,武藤,美浦,2022100325,01214,シルポート ,アクロスザシャイン ,タニノギムレット ,0.1535112010734673,2
