,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サバイバルナイン,牝2,55.0,柴田大,和田雄,美浦,2022109127,01009,アレスバローズ ,パブロワ ,クロフネ ,-3.754684574557653,12
1,2,2,レッドソニード,牡2,56.0,横山和,嘉藤,美浦,2022105403,01140,イスラボニータ ,ダンスグルーヴィ ,ルーラーシップ ,-0.17374889242139324,3
2,3,3,バム,牡2,54.0,△小林脩,奥平,美浦,2022103327,01183,ロジャーバローズ ,デスティニーラブ ,アグネスデジタル ,-1.2126699977784046,6
3,4,4,アナベルケイツー,牝2,55.0,木幡巧,牧,美浦,2022101744,01162,ドレフォン Drefong(米) ,ディープブルース ,ディープインパクト ,0.39204091749936343,2
4,5,5,ズットマツモト,牝2,55.0,木幡初,竹内,美浦,2022106587,01153,ミッキーアイル ,デライトポイント ,トウカイテイオー ,1.0119369312819344,1
5,5,6,ホープリュミエール,牡2,56.0,吉田豊,土田,美浦,2022101904,00733,ビッグアーサー ,エクセレントビュー ,チチカステナンゴ Chichicastenango(仏) ,-2.589282197617592,11
6,6,7,ペイシャアル,牡2,56.0,石川,本間,美浦,2022102288,01150,アルアイン ,スズカクエーサー ,ジャングルポケット ,-2.433348629187648,8
7,6,8,キアヌ,牡2,56.0,小崎,小崎,栗東,2022106585,01152,ディスクリートキャット Discreet Cat(米) ,ジョディーズロマン ,サムライハート ,-1.823149587165733,7
8,7,9,コスモシンテイ,牝2,55.0,野中,金成,美浦,2022106782,01158,ウインブライト ,ストークアンドレイ ,クロフネ ,-2.5587447802212435,9
9,7,10,ヒソカ,牡2,55.0,☆原,杉浦,美浦,2022104334,01184,バトルプラン Battle Plan(米) ,マイネチリペッパー ,ネオユニヴァース ,-2.5770930588153522,10
10,8,11,パラモランド,牡2,56.0,大野,小手川,美浦,2022100916,01096,アメリカンペイトリオット ,ケージーヒトメボレ ,ジャングルポケット ,-0.27299785483736916,4
11,8,12,セイウンピカイチ,牡2,56.0,幸,尾形,美浦,2022102706,00732,リアルインパクト ,ニシノプレシャス ,ディープスカイ ,-1.020357475298394,5
