race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2024/07/28,佐賀,晴,3,C2ー3組,,11,6,7,21.8,9,8,中山蓮王,55,ダート,1300,良,1:26.8,1.2,10-11-11-9,38.8,469,キキノロザリオ
202303010603,2023/04/23,福島,晴,3,3歳未勝利,未勝利,15,3,5,215.5,13,10,佐藤翔馬,53,ダート,1700,良,1:49.9,2.3,10-10-12-12,38.8,486,ディーエスソフィア
202306020403,2023/03/05,中山,曇,3,3歳未勝利,未勝利,16,2,3,177.1,13,11,佐藤翔馬,53,ダート,1800,良,1:59.6,3.0,10-10-15-14,41.2,494,エリンアキレウス
202305010503,2023/02/11,東京,晴,3,3歳未勝利,未勝利,16,2,4,15.8,6,11,バシュロ,56,ダート,1600,不,1:39.5,2.4,14-13,38.0,490,ヒルズカーン
202310010401,2023/01/22,小倉,晴,1,3歳未勝利,未勝利,15,3,4,16.7,7,4,角田大和,55,ダート,1700,稍,1:47.9,0.8,10-8-12-8,37.3,490,オウギノカナメ
202206050802,2022/12/25,中山,晴,2,2歳未勝利,未勝利,16,4,8,26.9,7,10,戸崎圭太,55,ダート,1800,稍,1:58.1,4.0,4-4-4-4,42.2,484,タマモロック
202206050202,2022/12/04,中山,晴,2,2歳未勝利,未勝利,16,2,4,17.6,6,4,戸崎圭太,55,ダート,1800,良,1:57.7,1.1,5-4-3-3,39.3,484,リチャ
202204040602,2022/10/30,新潟,曇,2,2歳未勝利,未勝利,13,8,12,8.6,4,6,原優介,52,ダート,1200,稍,1:13.9,0.8,4-3,38.0,488,クールジャーマン
202204040103,2022/10/15,新潟,曇,3,2歳未勝利,未勝利,15,5,8,313.2,14,3,原優介,52,ダート,1200,良,1:14.3,0.1,13-12,37.2,478,トラネスハープ
202201020302,2022/08/20,札幌,曇,2,2歳未勝利,未勝利,12,2,2,358.2,12,12,原田和真,54,ダート,1700,稍,1:52.6,6.0,10-9-10-10,42.6,470,ドゥラエレーデ
202201010605,2022/08/07,札幌,晴,5,2歳新馬,新馬,9,1,1,54.4,8,9,丹内祐次,54,芝,1800,良,1:54.4,3.2,8-8-8-8,37.9,478,エイトスターズ
