,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202503030212,2025/11/09,福島,小雨,12,3歳以上1勝クラス,1勝クラス,32,6,12,4.6,2,8,石神深道,54,芝,1200,良,0:1:09.7,0.6,1-1,35.9,464,バンディート
1,202504040203,2025/10/19,新潟,曇,03,3歳以上1勝クラス,1勝クラス,18,8,17,4.8,2.0,6,石神深道,54.0,芝,1200,稍重,0:1:10.1,0.3,1-1,35.6,470,インフローレ
2,202506040708,2025/09/21,中山,曇,08,3歳以上1勝クラス,1勝クラス,16,8,15,7.1,3.0,3,丹内祐次,56.0,芝,1200,良,0:1:08.0,0.2,3-3,33.9,460,タマカヅラ
3,202501010809,2025/08/17,札幌,曇,09,小樽特別,1勝クラス,16,6,11,3.4,1.0,10,丹内祐次,56.0,芝,1200,稍重,0:1:10.9,0.8,2-2,35.9,462,ハリウッドメモリー
4,202506020606,2025/03/16,中山,雨,06,3歳1勝クラス,1勝クラス,8,2,2,3.1,2.0,3,横山武史,57.0,芝,1200,重,0:1:11.3,0.4,1-1,37.1,466,ソーダーンライト
5,202505010507,2025/02/15,東京,晴,07,3歳1勝クラス,1勝クラス,12,6,7,14.9,8.0,4,横山武史,57.0,芝,1400,良,0:1:21.5,0.4,1-1,35.9,468,シルバーレイン
6,202506010507,2025/01/13,中山,晴,07,3歳1勝クラス,1勝クラス,11,7,8,2.2,1.0,2,横山武史,57.0,芝,1200,良,0:1:09.4,0.1,1-1,34.7,464,モジャーリオ
7,202406050402,2024/12/08,中山,晴,02,2歳未勝利,未勝利,16,7,14,2.1,1.0,1,横山武史,56.0,芝,1200,良,0:1:08.6,-0.2,2-2,34.8,456,(フウセツ)
8,202405050603,2024/11/17,東京,晴,03,2歳未勝利,未勝利,18,5,10,3.0,1.0,3,横山武史,56.0,芝,1600,良,0:1:34.0,0.5,1-1,36.3,456,パワースナッチ
9,202404030501,2024/08/24,新潟,曇,01,2歳未勝利,未勝利,10,7,7,7.4,3.0,2,横山武史,55.0,芝,1600,良,0:1:34.9,0.1,1-1,35.0,454,カポレイラ
10,202404020204,2024/07/28,新潟,曇,04,2歳新馬,新馬,12,2,2,7.9,4.0,8,松山弘平,55.0,芝,1600,良,0:1:36.5,1.0,10-10,34.3,454,プロクレイア
