race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202309030507,2023/06/17,阪神,晴,7,3歳以上1勝クラス,1勝クラス,16,5,10,278.3,15,16,西塚洸二,53,芝,1400,良,1:22.2,1.0,10-12,35.5,468,マンドローネ
202304010807,2023/05/21,新潟,晴,7,4歳以上1勝クラス,1勝クラス,15,7,12,94.5,12,11,柴山雄一,56,ダート,1200,良,1:12.8,1.3,15-15,36.7,462,クインズプリーズ
202309020807,2023/04/16,阪神,晴,7,4歳以上1勝クラス,1勝クラス,13,5,6,181.5,12,12,鮫島良太,56,ダート,1200,重,1:13.0,1.8,11-11,36.9,468,ルシャリーブル
202307020605,2023/03/26,中京,雨,5,4歳以上1勝クラス,1勝クラス,12,8,12,35.2,8,10,和田竜二,56,ダート,1800,不,1:55.5,2.4,8-8-7-6,40.6,472,ブロードリーチ
202309011208,2023/03/19,阪神,晴,8,4歳以上1勝クラス,1勝クラス,15,6,11,104.8,14,9,鮫島良太,56,ダート,1200,重,1:14.0,2.0,9-9,37.1,476,ワセダタンク
202309010607,2023/02/26,阪神,曇,7,4歳以上1勝クラス,1勝クラス,15,6,10,108.0,10,5,鮫島良太,56,ダート,1200,稍,1:13.6,0.5,13-13,36.9,468,プレイテシア
202309010207,2023/02/12,阪神,晴,7,4歳以上1勝クラス,1勝クラス,16,6,12,156.9,15,10,鮫島良太,56,ダート,1400,良,1:27.0,1.4,12-13,38.7,470,ミセスバローズ
202207060603,2022/12/18,中京,晴,3,3歳以上1勝クラス,1勝クラス,16,6,12,31.9,9,8,富田暁,55,ダート,1400,良,1:27.5,1.6,11-10,39.4,472,トランキリテ
202207060203,2022/12/04,中京,晴,3,3歳以上1勝クラス,1勝クラス,15,7,13,20.4,8,4,国分恭介,55,ダート,1400,良,1:26.3,0.4,13-13,38.0,472,ソールズベリー
202209050306,2022/11/12,阪神,晴,6,3歳以上1勝クラス,1勝クラス,15,7,12,72.1,11,4,藤岡康太,55,ダート,1400,良,1:25.3,1.3,10-8,37.5,470,テイエムランウェイ
202209040407,2022/10/15,阪神,晴,7,3歳以上1勝クラス,1勝クラス,15,6,11,98.8,15,8,鮫島良太,55,ダート,1200,良,1:13.2,0.7,15-15,36.4,472,ジューンヨシツネ
