,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202605020207,2026/04/26,東京,晴,07,4歳以上1勝クラス,1勝クラス,16,4,7,323.0,15,14,小崎綾也,58,ダート,1600,稍重,0:1:40.5,3.6,16-16,37.8,532,セブンマイスター
1,202603010412,2026/04/19,福島,晴,12,4歳以上1勝クラス,1勝クラス,15,7,12,22.8,7,15,河原田菜,54,ダート,1150,良,0:1:10.7,2.3,4-6,39.0,520,キーガッツ
2,202606030208,2026/03/29,中山,晴,08,4歳以上1勝クラス,1勝クラス,16,1,2,101.5,13,14,石川裕紀,58,ダート,1200,稍重,0:1:13.2,1.9,4-4,38.5,536,ルイステソーロ
3,202503030408,2025/11/16,福島,晴,08,3歳以上1勝クラス,1勝クラス,16,7,14,32.1,12,15,原優介,57,ダート,1150,良,0:1:10.9,1.4,9-11,38.7,510,ディニトーソ
4,202504040108,2025/10/18,新潟,曇,08,3歳以上1勝クラス,1勝クラス,15,2,3,26.6,8.0,11,河原田菜,53.0,ダート,1200,良,0:1:12.9,1.2,8-9,38.2,514,ミッキーマカパ
5,202501020606,2025/09/07,札幌,曇,06,3歳以上1勝クラス,1勝クラス,12,8,11,5.6,4.0,4,小林美駒,53.0,ダート,1000,稍重,0:0:59.1,0.2,3-3,35.4,518,サードウインド
6,202503020412,2025/07/06,福島,晴,12,3歳以上1勝クラス,1勝クラス,15,8,14,6.7,4.0,6,木幡巧也,55.0,ダート,1150,良,0:1:09.9,2.1,2-2,38.7,520,シュヴァルボヌール
7,202503010104,2025/04/12,福島,曇,04,3歳未勝利,未勝利,15,4,6,3.5,2.0,1,丹内祐次,57.0,ダート,1150,良,0:1:09.0,-0.4,1-1,36.9,508,(アイファーモービル)
8,202506020503,2025/03/15,中山,晴,03,3歳未勝利,未勝利,16,5,10,26.5,5.0,3,丹内祐次,57.0,ダート,1200,稍重,0:1:12.6,0.5,2-2,38.1,508,ラストシャリナ
9,202510010703,2025/02/15,小倉,晴,03,3歳未勝利,未勝利,14,2,2,13.4,7.0,7,丹内祐次,57.0,ダート,1000,良,0:1:00.7,1.3,10-10,36.8,510,ワイルドゴーア
10,202406050101,2024/11/30,中山,晴,01,2歳未勝利,未勝利,16,5,10,8.1,4.0,11,石田拓郎,53.0,ダート,1200,稍重,0:1:14.2,1.5,9-10,38.8,510,サノノアメリカン
11,202403030301,2024/11/09,福島,晴,01,2歳未勝利,未勝利,13,2,2,6.7,3.0,6,吉田隼人,56.0,ダート,1150,良,0:1:10.7,1.4,8-7,37.9,510,ゼンダンタカ
12,202405040404,2024/10/14,東京,晴,04,2歳新馬,新馬,16,5,9,17.4,8.0,11,吉田隼人,56.0,ダート,1400,良,0:1:28.0,3.6,2-2,40.3,506,ベンヌ
